Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Multiagent Systems and Wearable Devices: Helping People Live Healthier","Ambient Intelligence and Future Trends-International Symposium on Ambient Intelligence (ISAmI 2010)","","","","10.1007/978-3-642-13268-1_2","Juan A. FraileCarolina ZatoOscar GilFernando de la Prieta","2010","http://link.springer.com/chapter/10.1007/978-3-642-13268-1_2","Chapter"
"A Smart Electric Wheelchair Using UPnP","Ambient Intelligence in Everyday Life","","","","10.1007/11825890_14","D. CascadoS. VicenteJ. L. SevillanoC. AmayaA. LinaresG. JiménezA. Civit-Balcells","2006","http://link.springer.com/chapter/10.1007/11825890_14","Chapter"
"Assessing the Completeness of Sensor Data","Database Systems for Advanced Applications","","","","10.1007/11733836_50","Jit BiswasFelix NaumannQiang Qiu","2006","http://link.springer.com/chapter/10.1007/11733836_50","Chapter"
"Multiagent-Based Educational Environment for Dependents","Bio-Inspired Systems: Computational and Ambient Intelligence","","","","10.1007/978-3-642-02478-8_76","Antonia MacarroAlberto PedreroJuan A. Fraile","2009","http://link.springer.com/chapter/10.1007/978-3-642-02478-8_76","Chapter"
"Using Graphs to Improve Activity Prediction in Smart Environments Based on Motion Sensor Data","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_8","S. Seth LongLawrence B. Holder","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_8","Chapter"
"Improving the Language Active Learning with Multiagent Systems","Intelligent Data Engineering and Automated Learning - IDEAL 2009","","","","10.1007/978-3-642-04394-9_88","Cristian PinzónVivian LópezJavier BajoJuan M. Corchado","2009","http://link.springer.com/chapter/10.1007/978-3-642-04394-9_88","Chapter"
"CAMP: A Magnetic Poetry Interface for End-User Programming of Capture Applications for the Home","UbiComp 2004: Ubiquitous Computing","","","","10.1007/978-3-540-30119-6_9","Khai N. TruongElaine M. HuangGregory D. Abowd","2004","http://link.springer.com/chapter/10.1007/978-3-540-30119-6_9","Chapter"
"An Extensible Situation-Aware Caring System for Real-World Smart Wards","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_24","Yu-Chiao HuangChun-Feng LiaoYu-Chun YenLi-Jen HouLi-Chen FuChia-Hui ChenChiung-Nien Chen","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_24","Chapter"
"Assessment of Custom Fitted Heart Rate Sensing Garments whilst undertaking Everyday Activities","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_16","Ian ClelandChris NugentDewar FinlayWilliam BurnsJennifer BougourdRoger Armitage","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_16","Chapter"
"Detection of aberrant behaviour in home environments from video sequence","annals of telecommunications - annales des télécommunications","","65","9 - 10","10.1007/s12243-010-0179-x","Zdenka UhríkováChris D. NugentDavid CraigVáclav Hlaváč","2010","http://link.springer.com/article/10.1007/s12243-010-0179-x","Article"
"Integrated Biomedical System for Ubiquitous Health Monitoring","Network-Based Information Systems","","","","10.1007/978-3-540-74573-0_41","Arjan DurresiArben MerkociMimoza DurresiLeonard Barolli","2007","http://link.springer.com/chapter/10.1007/978-3-540-74573-0_41","Chapter"
"Applying MTC and Femtocell Technologies to the Continua Health Reference Architecture","Grid and Pervasive Computing Workshops","","","","10.1007/978-3-642-27916-4_12","Edward Mutafungwa","2012","http://link.springer.com/chapter/10.1007/978-3-642-27916-4_12","Chapter"
"Usability of Mobile Computing Technologies to Assist Cancer Patients","HCI and Usability for Medicine and Health Care","","","","10.1007/978-3-540-76805-0_19","Rezwan IslamSheikh I. AhamedNilothpal TalukderIan Obermiller","2007","http://link.springer.com/chapter/10.1007/978-3-540-76805-0_19","Chapter"
"A Smart e-Science Cyberinfrastructure for Cross-Disciplinary Scientific Collaborations","Semantic e-Science","","","","10.1007/978-1-4419-5908-9_3","Hock Beng LimMudasser IqbalYuxia YaoWenqiang Wang","2010","http://link.springer.com/chapter/10.1007/978-1-4419-5908-9_3","Chapter"
"Multimodal Situational Awareness for Eldercare","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_11","Weimin HuangAung Aung Phyo WaiSiang Fook FooJit BiswasChi-Chun HsiaKoujuch Liou","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_11","Chapter"
"Trends in Individual Trajectories of Health Limitations: A Study based on the German Socio-Economic Panel for the Periods 1984 to 1987 and 1995 to 1998","Ageing, Care Need and Quality of Life","","","","10.1007/978-3-531-92335-2_10","Gabriele DoblhammerUta Ziegler","2010","http://link.springer.com/chapter/10.1007/978-3-531-92335-2_10","Chapter"
"Consumer health education in New Jersey community hospitals","Journal of Community Health","","3","3","10.1007/BF01349388","Nancy H. Bryant M.P.H.","1978","http://link.springer.com/article/10.1007/BF01349388","Article"
"The Intelligent Butler: A Virtual Agent for Disabled and Elderly People Assistance","International Symposium on Distributed Computing and Artificial Intelligence 2008 (DCAI 2008)","","","","10.1007/978-3-540-85863-8_44","Gabriel Fiol-RoigDiana ArellanoFrancisco J. PeralesPedro BassaMauro Zanlongo","2009","http://link.springer.com/chapter/10.1007/978-3-540-85863-8_44","Chapter"
"Identifying User Needs and the Participative Design Process","Supporting People with Dementia Using Pervasive Health Technologies","","","","10.1007/978-1-84882-551-2_6","Franka MeilandRose-Marie DröesStefan SävenstedtBirgitta Bergvall-KårebornAnna-Lena Andersson","2010","http://link.springer.com/chapter/10.1007/978-1-84882-551-2_6","Chapter"
"A Study on Recent Trends on Integration of Security Mechanisms","Advances in Data Management","","","","10.1007/978-3-642-02190-9_10","Paul El KhouryMohand-Saïd HacidSmriti Kumar SinhaEmmanuel Coquery","2009","http://link.springer.com/chapter/10.1007/978-3-642-02190-9_10","Chapter"
"Theoretical perspective on the interplay between ICT and quality of life","Human Choice and Computers","","","","10.1007/978-0-387-35609-9_3","Gunilla Bradley","2002","http://link.springer.com/chapter/10.1007/978-0-387-35609-9_3","Chapter"
"Inter-organization Cooperation for Care of the Elderly","Integration and Innovation Orient to E-Society Volume 2","","","","10.1007/978-0-387-75494-9_25","Ricardo CostaPaulo NovaisJosé MachadoCarlos AlbertoJosé Neves","2007","http://link.springer.com/chapter/10.1007/978-0-387-75494-9_25","Chapter"
"Profile Management for Dynamic Groups","Intelligent Patient Management","","","","10.1007/978-3-642-00179-6_18","Josef HallbergMia Backlund-NorbergKåre SynnesChris Nugent","2009","http://link.springer.com/chapter/10.1007/978-3-642-00179-6_18","Chapter"
"Social Inclusion through Digital Engagement","Universal Access in Human-Computer Interaction. Design for All and eInclusion","","","","10.1007/978-3-642-21672-5_51","Vicki L. Hanson","2011","http://link.springer.com/chapter/10.1007/978-3-642-21672-5_51","Chapter"
"An Ontology-Based Context-aware Approach for Behaviour Analysis","Activity Recognition in Pervasive Intelligent Environments","","","","10.2991/978-94-91216-05-3_6","Shumei ZhangPaul McCullaghChris NugentHuiru Zheng","2011","http://link.springer.com/chapter/10.2991/978-94-91216-05-3_6","Chapter"
"Awareness and Immersion","Moving Wearables into the Mainstream","","","","10.1007/978-0-387-69142-8_6","Joseph L. Dvorak","2008","http://link.springer.com/chapter/10.1007/978-0-387-69142-8_6","Chapter"
"Reconnecting Bits and Atoms","BT Technology Journal","","19","4","10.1023/A:1013734730842","G CosierS Whittaker","2001","http://link.springer.com/article/10.1023/A%3A1013734730842","Article"
"Annotating Sensor Data to Identify Activities of Daily Living","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_6","Mark DonnellyTommaso MagheriniChris NugentFederico CrucianiCristiano Paggetti","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_6","Chapter"
"Assisted Living and Residential Care","Long-Term Care Medicine","","","","10.1007/978-1-60761-142-4_2","Daniel Haimowitz","2011","http://link.springer.com/chapter/10.1007/978-1-60761-142-4_2","Chapter"
"Architecture Model and Tools for Perceptual Dialog Systems","Text, Speech and Dialogue","","","","10.1007/978-3-540-87391-4_71","Jan CuřínJan Kleindienst","2008","http://link.springer.com/chapter/10.1007/978-3-540-87391-4_71","Chapter"
"Promoting Behaviour Change in Long Term Conditions Using a Self-management Platform","Designing Inclusive Interactions","","","","10.1007/978-1-84996-166-0_22","P. J. McCullaghC. D. NugentH. ZhengW. P. BurnsR. J. DaviesN. D. BlackP. WrightM. S. HawleyC. EcclestonS. J. MawsonG. A. Mountain","2010","http://link.springer.com/chapter/10.1007/978-1-84996-166-0_22","Chapter"
"Interactive Calendar to Help Maintain Social Interactions for Elderly People and People with Mild Cognitive Impairments","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_15","Céline DescheneauxHélène Pigot","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_15","Chapter"
"How to integrate legal requirements into a requirements engineering methodology for the development of security and privacy patterns","Artificial Intelligence and Law","","17","1","10.1007/s10506-008-9067-3","Luca CompagnaPaul El KhouryAlžběta KrausováFabio MassacciNicola Zannone","2009","http://link.springer.com/article/10.1007/s10506-008-9067-3","Article"
"The future of complexity engineering","Central European Journal of Engineering","","2","2","10.2478/s13531-011-0071-0","Regina FreiGiovanna Di Marzo Serugendo","2012","http://link.springer.com/article/10.2478/s13531-011-0071-0","Article"
"The Case for Engagement","Informing Digital Futures","","","","10.1007/978-1-4020-4784-8_3","","2006","http://link.springer.com/chapter/10.1007/978-1-4020-4784-8_3","Chapter"
"HealthQuest: Technology That Encourages Physical Activity in the Workplace","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_38","Hyungsin KimMatthew SwartsSeunghyun “Tina” LeeEllen Yi-Luen Do","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_38","Chapter"
"Robotic Computer as a Mediator in Smart Environments","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_34","Hyun KimYoung-Ho SuhJoo-Haeng LeeJoonmyun ChoMoohun LeeJeongnam YeomBlagovest VladimirovHyoung Sun KimNam-Shik Park","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_34","Chapter"
"Monitoring of Physiological Signs Using Telemonitoring System","Information Technology in Bio- and Medical Informatics","","","","10.1007/978-3-642-23208-4_6","Jan HavlíkJan DvořákJakub ParákLenka Lhotská","2011","http://link.springer.com/chapter/10.1007/978-3-642-23208-4_6","Chapter"
"Life-Style Monitoring for Supported Independence","BT Technology Journal","","18","1","10.1023/A:1026561419189","N EdwardsN BarnesP GarnerD A D Rose","2000","http://link.springer.com/article/10.1023/A%3A1026561419189","Article"
"A 21st Century Ethical Debate: Pursuing Perspectives on Ambient Intelligence","The Information Society: Emerging Landscapes","","","","10.1007/0-387-31168-8_18","Penny DuquenoyDiane Whitehouse","2006","http://link.springer.com/chapter/10.1007/0-387-31168-8_18","Chapter"
"Intelligent Data Analysis for Detecting Behaviour Patterns in iSpaces","Intelligent Spaces","","","","10.1007/978-1-84628-429-8_22","D D NauckB MajeedB-S Lee","2006","http://link.springer.com/chapter/10.1007/978-1-84628-429-8_22","Chapter"
"The Role of ICT in a Healthcare Moving from “Clinical-Centric” to “Patient-Centric”","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_37","Silvio Bonfiglio","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_37","Chapter"
"Portable, But Not Mobile: A Study of Wireless Laptops in the Home","Pervasive Computing","","","","10.1007/978-3-540-72037-9_13","Allison WoodruffKen AndersonScott D. MainwaringRyan Aipperspach","2007","http://link.springer.com/chapter/10.1007/978-3-540-72037-9_13","Chapter"
"Body Area Networks for Ubiquitous Healthcare Applications: Opportunities and Challenges","Journal of Medical Systems","","35","5","10.1007/s10916-011-9661-x","Emil JovanovAleksandar Milenkovic","2011","http://link.springer.com/article/10.1007/s10916-011-9661-x","Article"
"Utilizing Wearable Sensors to Investigate the Impact of Everyday Activities on Heart Rate","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_24","Leo GalwayShuai ZhangChris NugentSally McCleanDewar FinlayBryan Scotney","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_24","Chapter"
"Report on the Impact of a User-Centered Approach and Usability Studies for Designing Mobile and Context-Aware Cognitive Orthosis","Pervasive Computing for Quality of Life Enhancement","","","","10.1007/978-3-540-73035-4_19","Blandine PaccoudDavid PacheHélène PigotSylvain Giroux","2007","http://link.springer.com/chapter/10.1007/978-3-540-73035-4_19","Chapter"
"Passive Sleep Actigraphy: Evaluating a Non-contact Method of Monitoring Sleep","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_20","Andrew McDowellMark DonnellyChris NugentMichael McGrath","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_20","Chapter"
"Medical Applications of Wireless Sensor Networks: Who-Did-What","Application and Multidisciplinary Aspects of Wireless Sensor Networks","","","","10.1007/978-1-84996-510-1_8","Stanislava Stanković","2011","http://link.springer.com/chapter/10.1007/978-1-84996-510-1_8","Chapter"
"Using Code of Colors through ICT and Home Automation Technologies in the Housing Environment Context for Persons with Loss of Autonomy","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_26","Marie DelvigneAnaïs SantosAurélie TardotMaxime DevillegerAdrien FortinThomas MaitreGuillaume LatronAurélie BernardMorane GacheMathieu PastierLaurent BillonnetEmmanuel DesbordesJean-Michel DumasBruno FayetteMichelle Denis-GayAurély Dussartre","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_26","Chapter"
"Service Abstraction Model for Dynamic User Interface Presentation","Pervasive Computing for Quality of Life Enhancement","","","","10.1007/978-3-540-73035-4_18","Mossaab HarizMahmoud GhorbelMounir Mokhtari","2007","http://link.springer.com/chapter/10.1007/978-3-540-73035-4_18","Chapter"
"HoCaMA: Home Care Hybrid Multiagent Architecture","Pervasive Computing","","","","10.1007/978-1-84882-599-4_12","Juan A. FraileJavier BajoAjith AbrahamJuan M. Corchado","2010","http://link.springer.com/chapter/10.1007/978-1-84882-599-4_12","Chapter"
"A Context-Aware Service Platform to Support Continuous Care Networks for Home-Based Assistance","Universal Access in Human-Computer Interaction. Ambient Interaction","","","","10.1007/978-3-540-73281-5_18","Federica PaganelliDino Giuli","2007","http://link.springer.com/chapter/10.1007/978-3-540-73281-5_18","Chapter"
"Non-intrusive Human Behavior Monitoring Sensor for Health Care System","Human Interface and the Management of Information. Information and Interaction","","","","10.1007/978-3-642-02559-4_60","Noriyuki KushiroMakoto KatsukuraMasanori NakataYoshiaki Ito","2009","http://link.springer.com/chapter/10.1007/978-3-642-02559-4_60","Chapter"
"Design for All in the Ambient Intelligence Environment","Computers Helping People with Special Needs","","","","10.1007/978-3-540-70540-6_16","P. L. EmilianiM. BilliL. BurzagliF. Gabbanini","2008","http://link.springer.com/chapter/10.1007/978-3-540-70540-6_16","Chapter"
"u-Healthcare Service Based on a USN Middleware Platform and Medical Device Communication Framework","Emerging Intelligent Computing Technology and Applications","","","","10.1007/978-3-642-04070-2_76","Yung Bok Kim","2009","http://link.springer.com/chapter/10.1007/978-3-642-04070-2_76","Chapter"
"27 Great Expectations for Rehabilitation Mechatronics in the Coming Decade","Advances in Rehabilitation Robotics","","","","10.1007/10946978_27","H.F. Machiel Van der LoosRichard MahoneyChantal Ammi","2004","http://link.springer.com/chapter/10.1007/10946978_27","Chapter"
"Human Behavior Recognition by a Bio-monitoring Mobile Robot","Intelligent Robotics and Applications","","","","10.1007/978-3-642-33515-0_3","Myagmarbayar NerguiYuki YoshidaNevrez ImamogluJose GonzalezWenwei Yu","2012","http://link.springer.com/chapter/10.1007/978-3-642-33515-0_3","Chapter"
"Intelligent Assistive and Robotics Development in China","Mechanical Engineering and Technology","","","","10.1007/978-3-642-27329-2_14","Xiao-yu Zhang","2012","http://link.springer.com/chapter/10.1007/978-3-642-27329-2_14","Chapter"
"Multi-Agent System (GerMAS) Used to Identify Medicines in Geriatric Residences","Highlights in Practical Applications of Agents and Multiagent Systems","","","","10.1007/978-3-642-19917-2_36","Jose M. PérezF. FernándezJuan A. FraileM. MateosMiguel A. Sánchez","2011","http://link.springer.com/chapter/10.1007/978-3-642-19917-2_36","Chapter"
"The Brave New World of Ambient Intelligence: An Analysis of Scenarios Regarding Privacy, Identity and Security Issues","Security in Pervasive Computing","","","","10.1007/11734666_10","Michael FriedewaldElena VildjiounaiteYves PunieDavid Wright","2006","http://link.springer.com/chapter/10.1007/11734666_10","Chapter"
"Biomedical sensor technologies on the platform of mobile phones","Frontiers of Mechanical Engineering","","6","2","10.1007/s11465-011-0216-0","Lin LiuJing Liu","2011","http://link.springer.com/article/10.1007/s11465-011-0216-0","Article"
"What Determines Public Perceptions of Implantable Medical Technology: Insights into Cognitive and Affective Factors","Information Quality in e-Health","","","","10.1007/978-3-642-25364-5_36","Anne Kathrin SchaarMartina Ziefle","2011","http://link.springer.com/chapter/10.1007/978-3-642-25364-5_36","Chapter"
"Development of the “Care Delivery Frame” for Senior Users","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_23","Yi-Shin ChenYeh-Liang HsuChia-Che WuYen-Wei ChenJu-An Wang","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_23","Chapter"
"CodaQ: A Context-Aware and Adaptive QoS-Aware Middleware for Activity Monitoring","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_13","Shahram NourizadehYe-Qiong SongJean-Pear Thomesse","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_13","Chapter"
"Wireless Intelligent Sensors","M-Health","","","","10.1007/0-387-26559-7_3","Emil JovanovDejan Raskovic","2006","http://link.springer.com/chapter/10.1007/0-387-26559-7_3","Chapter"
"Designing technology to improve quality of life for people with dementia: user-led approaches","Universal Access in the Information Society","","9","3","10.1007/s10209-009-0172-1","R. OrpwoodJ. ChaddD. HowcroftA. SixsmithJ. TorringtonG. GibsonG. Chalfont","2010","http://link.springer.com/article/10.1007/s10209-009-0172-1","Article"
"Heterogeneous Multi-sensor Fusion Based on an Evidential Network for Fall Detection","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_42","Paulo Armando Cavalcante AguilarJerome BoudyDan IstrateHamid MedjahedBernadette DorizziJoão Cesar Moura MotaJean Louis BaldingerToufik GuettariImad Belfeki","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_42","Chapter"
"An Open Framework for Immersive and Non-immersive Accessibility Simulation for Smart Living Spaces","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_47","Athanasios TsakirisPanagiotis MoschonasKonstantinos MoustakasDimitrios Tzovaras","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_47","Chapter"
"Human-Centric Situational Awareness in the Bedroom","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_10","Yu Chun YenJiun-Yi LiChing Hu LuTsung Han YangLi Chen Fu","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_10","Chapter"
"Symposia","Cognitive Processing","","10","2","10.1007/s10339-009-0330-7","","2009","http://link.springer.com/article/10.1007/s10339-009-0330-7","Article"
"Menu Navigation in Mobile Devices Using the Accelerometer","International Workshop on Evidence-Based Technology Enhanced Learning","","","","10.1007/978-3-642-28801-2_16","Alejandro SánchezGabriel VillarrubiaAmparo JiménezAmparo CasadoCarolina ZatoSara RodríguezIgnasi BarriEdgar RubiónEva VázquezCarlos RebateJosé A. CaboJoaquín SecoJesús SanzJavier BajoJuan Manuel Corchado","2012","http://link.springer.com/chapter/10.1007/978-3-642-28801-2_16","Chapter"
"Introduction to Sensors and General Applications","Sensors and Low Power Signal Processing","","","","10.1007/978-0-387-79392-4_1","Syed Kamrul IslamMohammad Rafiqul Haider","2010","http://link.springer.com/chapter/10.1007/978-0-387-79392-4_1","Chapter"
"Prescriptions, X-rays and Grocery Lists. Designing a Personal Health Record to Support (The Invisible Work Of) Health Information Management in the Household","Computer Supported Cooperative Work (CSCW)","","19","6","10.1007/s10606-010-9128-5","Enrico Maria PirasAlberto Zanutto","2010","http://link.springer.com/article/10.1007/s10606-010-9128-5","Article"
"Instruction Formats and Navigation Aids in Mobile Devices","HCI and Usability for Education and Work","","","","10.1007/978-3-540-89350-9_24","Martina Ziefle","2008","http://link.springer.com/chapter/10.1007/978-3-540-89350-9_24","Chapter"
"An Automatic, Time-Based, Secure Pairing Protocol for Passive RFID","RFID. Security and Privacy","","","","10.1007/978-3-642-25286-0_8","George T. AmariucaiClifford BergmanYong Guan","2012","http://link.springer.com/chapter/10.1007/978-3-642-25286-0_8","Chapter"
"Elderly People and Emerging Threats of the Internet and New Media","Project E-Society: Building Bricks","","","","10.1007/978-0-387-39229-5_2","Janne LahtirantaKai Kimppa","2006","http://link.springer.com/chapter/10.1007/978-0-387-39229-5_2","Chapter"
"Secure Ubiquitous Health Monitoring System","Network-Based Information Systems","","","","10.1007/978-3-540-85693-1_29","Arjan DurresiMimoza DurresiLeonard Barolli","2008","http://link.springer.com/chapter/10.1007/978-3-540-85693-1_29","Chapter"
"Relating conversational expressiveness to social presence and acceptance of an assistive social robot","Virtual Reality","","14","1","10.1007/s10055-009-0142-1","Marcel HeerinkBen KröseVanessa EversBob Wielinga","2010","http://link.springer.com/article/10.1007/s10055-009-0142-1","Article"
"Introduction","Integration of Preference Analysis Methods into Quality Function Deployment","","","","10.1007/978-3-8349-7075-6_1","Samah Abu-Assab","2012","http://link.springer.com/chapter/10.1007/978-3-8349-7075-6_1","Chapter"
"Movement Monitoring in the HomeCare System","World Congress on Medical Physics and Biomedical Engineering, September 7 - 12, 2009, Munich, Germany","","","","10.1007/978-3-642-03904-1_99","M. Cerny","2009","http://link.springer.com/chapter/10.1007/978-3-642-03904-1_99","Chapter"
"Personalized Healthcare Self-management Using Social Persuasion","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_9","Hamid MukhtarArshad AliSungyoung LeeDjamel Belaïd","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_9","Chapter"
"Healthcare Systems: Challenges and Solutions","Pervasive Healthcare Computing","","","","10.1007/978-1-4419-0215-3_1","Upkar Varshney","2009","http://link.springer.com/chapter/10.1007/978-1-4419-0215-3_1","Chapter"
"Multimedia communication in wireless sensor networks","Annales Des Télécommunications","","60","7 - 8","10.1007/BF03219952","Eren GürsesÖzgür B. Akan","2005","http://link.springer.com/article/10.1007/BF03219952","Article"
"Improving Telerehabilitation Technology to Challenge Chronic Disease Management","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_34","Michel TousignantSimon BrièreMathieu HamelCatherine Pagé","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_34","Chapter"
"Designing accessible technology","Universal Access in the Information Society","","6","2","10.1007/s10209-007-0080-1","Patrick LangdonJohn ClarksonPeter Robinson","2007","http://link.springer.com/article/10.1007/s10209-007-0080-1","Article"
"Ambient Intelligence Acceptable by the Elderly","User-Centric Technologies and Applications","","","","10.1007/978-3-642-19908-0_11","David Zejda","2011","http://link.springer.com/chapter/10.1007/978-3-642-19908-0_11","Chapter"
"Home Based Self-management of Chronic Diseases","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_29","William BurnsChris NugentPaul McCullaghHuiru ZhengNorman BlackPeter WrightGail Mountain","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_29","Chapter"
"A Quantitative Method for Revealing and Comparing Places in the Home","UbiComp 2006: Ubiquitous Computing","","","","10.1007/11853565_1","Ryan AipperspachTye RattenburyAllison WoodruffJohn Canny","2006","http://link.springer.com/chapter/10.1007/11853565_1","Chapter"
"Toward Useful Services for Elderly and People with Disabilities","Lecture Notes in Computer Science","","","","10.1007/978-3-642-21535-3","Bessam AbdulrazakSylvain GirouxBruno BouchardHélène PigotMounir Mokhtari","2011","http://link.springer.com/book/10.1007/978-3-642-21535-3","Book"
"Ambient Intelligence, between Heaven and Hell. A Transformative Critical Room?","Gender Designs IT","","","","10.1007/978-3-531-90295-1_4","Dr. Cecile K. M. Crutzen","2007","http://link.springer.com/chapter/10.1007/978-3-531-90295-1_4","Chapter"
"Meeting the ONCHIT Population Health Mandate: A Proposed Model for Security in Selective Transportable Distributed Environments","Journal of Medical Systems","","34","4","10.1007/s10916-009-9269-6","Daniel LorenceJohn ChinMichael Richards","2010","http://link.springer.com/article/10.1007/s10916-009-9269-6","Article"
"‘Eco-city’ to ‘disaster-resilient eco-community’: a concerted approach in the coastal city of Puri, India","Sustainability Science","","3","2","10.1007/s11625-008-0051-3","Akhilesh Kumar SurjanRajib Shaw","2008","http://link.springer.com/article/10.1007/s11625-008-0051-3","Article"
"Social Exclusion and Information Systems in Community Healthcare","Organizational Information Systems in the Context of Globalization","","","","10.1007/978-0-387-35695-2_18","Tony CornfordEla Klecun-Dabrowska","2003","http://link.springer.com/chapter/10.1007/978-0-387-35695-2_18","Chapter"
"The Myth of Neutral Technology","Design and Use of Assistive Technology","","","","10.1007/978-1-4419-7031-2_2","Jan Miller Polgar","2010","http://link.springer.com/chapter/10.1007/978-1-4419-7031-2_2","Chapter"
"Special issue on wireless sensor networks: from theory to practice","Journal of Control Theory and Applications","","9","1","10.1007/s11768-011-1029-8","","2011","http://link.springer.com/article/10.1007/s11768-011-1029-8","Article"
"Strategic Technological Pathways for Sustainable Development","Clean Production","","","","10.1007/978-3-642-79940-2_3","Giancarlo Barbiroli","1996","http://link.springer.com/chapter/10.1007/978-3-642-79940-2_3","Chapter"
"A memory aid with remote communication using distributed technology","Personal and Ubiquitous Computing","","9","1","10.1007/s00779-004-0259-x","Andrea SzymkowiakKenny MorrisonPeter GregorPrveen ShahJonathan J. EvansBarbara A. Wilson","2005","http://link.springer.com/article/10.1007/s00779-004-0259-x","Article"
"HMM machine learning and inference for Activities of Daily Living recognition","The Journal of Supercomputing","","54","1","10.1007/s11227-009-0335-0","Bo-Chao ChengYi-An TsaiGuo-Tan LiaoEui-Seok Byeon","2010","http://link.springer.com/article/10.1007/s11227-009-0335-0","Article"
"Estimation of Instantaneous Bandwidth and Reconstruction of Noisy ECG Signal Measured by a 24- Hour Continuous Healthcare System for the Elderly and People with Disabilities","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_13","Heyoung LeeZ. Zenn Bien","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_13","Chapter"
"Instinctive Computing","Artifical Intelligence for Human Computing","","","","10.1007/978-3-540-72348-6_2","Yang Cai","2007","http://link.springer.com/chapter/10.1007/978-3-540-72348-6_2","Chapter"
"Towards Fuzzy Transfer Learning for Intelligent Environments","Ambient Intelligence","","","","10.1007/978-3-642-34898-3_10","Jethro ShellSimon Coupland","2012","http://link.springer.com/chapter/10.1007/978-3-642-34898-3_10","Chapter"
"Developing Home Care Intelligent Environments: From Theory to Practice","7th International Conference on Practical Applications of Agents and Multi-Agent Systems (PAAMS 2009)","","","","10.1007/978-3-642-00487-2_2","J. A. Fraile NietoM. E. Beato GutiérrezB. Pérez Lancho","2009","http://link.springer.com/chapter/10.1007/978-3-642-00487-2_2","Chapter"
"Design and its Contexts","Design","","","","10.1007/3-7643-7681-3_6","","2005","http://link.springer.com/chapter/10.1007/3-7643-7681-3_6","Chapter"
"Design for All Approach with the Aim to Support Autonomous Living for Elderly People in Ordinary Residences – An Implementation Strategy","Universal Access in Human-Computer Interaction. Intelligent and Ubiquitous Interaction Environments","","","","10.1007/978-3-642-02710-9_13","Claes Tjäder","2009","http://link.springer.com/chapter/10.1007/978-3-642-02710-9_13","Chapter"
