"Prescriptions, X-rays and Grocery Lists. Designing a Personal Health Record to Support (The Invisible Work Of) Health Information Management in the Household","Computer Supported Cooperative Work (CSCW)","","19","6","10.1007/s10606-010-9128-5","Enrico Maria PirasAlberto Zanutto","2010","http://link.springer.com/article/10.1007/s10606-010-9128-5","Article"
"Business models for telemedicine services: a literature review","Health Systems","","4","3","10.1057/hs.2014.20","Faustina AcheampongVivian Vimarlund","2015","http://link.springer.com/article/10.1057/hs.2014.20","Article"
"An application of the technology acceptance model to the level of Internet usage by older adults","Universal Access in the Information Society","","9","4","10.1007/s10209-009-0178-8","Laxman U. S. NayakLee PriestAllan P. White","2010","http://link.springer.com/article/10.1007/s10209-009-0178-8","Article"
"Environmental Determinants of Insufficient Sleep and Sleep Disorders: Implications for Population Health","Current Epidemiology Reports","","5","2","10.1007/s40471-018-0139-y","Dayna A. JohnsonMartha E. BillingsLauren Hale","2018","http://link.springer.com/article/10.1007/s40471-018-0139-y","Article"
"Sensor-Based mHealth Authentication for Real-Time Remote Healthcare Monitoring System: A Multilayer Systematic Review","Journal of Medical Systems","","43","2","10.1007/s10916-018-1149-5","Moceheb Lazam ShuwandyB. B. ZaidanA. A. ZaidanA. S. Albahri","2019","http://link.springer.com/article/10.1007/s10916-018-1149-5","Article"
"Biomedical sensor technologies on the platform of mobile phones","Frontiers of Mechanical Engineering","","6","2","10.1007/s11465-011-0216-0","Lin LiuJing Liu","2011","http://link.springer.com/article/10.1007/s11465-011-0216-0","Article"
"Resident activity recognition based on binary infrared sensors and soft computing","International Journal of Machine Learning and Cybernetics","","10","2","10.1007/s13042-017-0714-4","Qiangfu ZhaoChia-Ming TsaiRung-Ching ChenChung-Yi Huang","2019","http://link.springer.com/article/10.1007/s13042-017-0714-4","Article"
"Doing things with numbers: Chinese approaches to the Anthropocene","International Communication of Chinese Culture","","5","1 - 2","10.1007/s40636-018-0115-8","Susanne Weigelin-Schwiedrzik","2018","http://link.springer.com/article/10.1007/s40636-018-0115-8","Article"
"Differentiating innovation priorities among stakeholder in hospital care","BMC Medical Informatics and Decision Making","","13","1","10.1186/1472-6947-13-91","Mattijs S LambooijMarjan J Hummel","2013","http://link.springer.com/article/10.1186/1472-6947-13-91","Article"
"An Ambiguous Concept: On the Meanings of Co-production for Health Care Users and User Organizations?","VOLUNTAS: International Journal of Voluntary and Nonprofit Organizations","","25","2","10.1007/s11266-012-9345-2","Benjamin EwertAdalbert Evers","2014","http://link.springer.com/article/10.1007/s11266-012-9345-2","Article"
"Providing universally accessible interactive services through TV sets: implementation and validation with elderly users","Multimedia Tools and Applications","","67","2","10.1007/s11042-011-0949-0","Gorka EpeldeXabier ValenciaEduardo CarrascoJorge PosadaJulio AbascalUnai Diaz-OruetaIngo ZinnikusChristian Husodo-Schulz","2013","http://link.springer.com/article/10.1007/s11042-011-0949-0","Article"
"A maturity model for software startup ecosystems","Journal of Innovation and Entrepreneurship","","7","1","10.1186/s13731-018-0091-6","Daniel CukierFabio Kon","2018","http://link.springer.com/article/10.1186/s13731-018-0091-6","Article"
"Life-Style Monitoring for Supported Independence","BT Technology Journal","","18","1","10.1023/A:1026561419189","N EdwardsN BarnesP GarnerD A D Rose","2000","http://link.springer.com/article/10.1023/A%3A1026561419189","Article"
"Meeting the ONCHIT Population Health Mandate: A Proposed Model for Security in Selective Transportable Distributed Environments","Journal of Medical Systems","","34","4","10.1007/s10916-009-9269-6","Daniel LorenceJohn ChinMichael Richards","2010","http://link.springer.com/article/10.1007/s10916-009-9269-6","Article"
"Challenges in caregiving and creative solutions: Using technology to facilitate caring for a relative with dementia","Ageing International","","28","3","10.1007/s12126-002-1009-x","Jennifer M. Kinney Ph.DCary S. Kart Ph.DLatona D. Murdoch M.S.Tammy F. Ziemba OTR","2003","http://link.springer.com/article/10.1007/s12126-002-1009-x","Article"
"A personalized recommendation system with combinational algorithm for online learning","Journal of Ambient Intelligence and Humanized Computing","","9","3","10.1007/s12652-017-0466-8","Jun XiaoMinjuan WangBingqian JiangJunli Li","2018","http://link.springer.com/article/10.1007/s12652-017-0466-8","Article"
"The autonomous car—a blessing or a curse for the future of low carbon mobility? An exploration of likely vs. desirable outcomes","European Journal of Futures Research","","3","1","10.1007/s40309-015-0071-z","Nikolas ThomopoulosMoshe Givoni","2015","http://link.springer.com/article/10.1007/s40309-015-0071-z","Article"
"AocML: A Domain-Specific Language for Model-Driven Development of Activity-Oriented Context-Aware Applications","Journal of Computer Science and Technology","","33","5","10.1007/s11390-018-1865-9","Xuan-Song LiXian-Ping TaoWei SongKai Dong","2018","http://link.springer.com/article/10.1007/s11390-018-1865-9","Article"
"Comparison of fusion methods based on DST and DBN in human activity recognition","Journal of Control Theory and Applications","","9","1","10.1007/s11768-011-0260-7","Andrei TolstikovXin HongJit BiswasChris NugentLiming ChenGuido Parente","2011","http://link.springer.com/article/10.1007/s11768-011-0260-7","Article"
"Sleeping situation monitoring system in ubiquitous environments","Personal and Ubiquitous Computing","","17","7","10.1007/s00779-012-0570-x","Chang-Won JeongSu-Chong JooYoung Sik Jeong","2013","http://link.springer.com/article/10.1007/s00779-012-0570-x","Article"
"Geo-EEG: Towards the Use of EEG in the Study of Urban Behaviour","Applied Spatial Analysis and Policy","","9","2","10.1007/s12061-015-9181-z","Panagiotis MavrosMartin Zaltz AustwickAndrew Hudson Smith","2016","http://link.springer.com/article/10.1007/s12061-015-9181-z","Article"
"Designing technology to improve quality of life for people with dementia: user-led approaches","Universal Access in the Information Society","","9","3","10.1007/s10209-009-0172-1","R. OrpwoodJ. ChaddD. HowcroftA. SixsmithJ. TorringtonG. GibsonG. Chalfont","2010","http://link.springer.com/article/10.1007/s10209-009-0172-1","Article"
"Statistical models for unobtrusively detecting abnormal periods of inactivity in older adults","User Modeling and User-Adapted Interaction","","25","3","10.1007/s11257-015-9162-6","Masud MoshtaghiIngrid ZukermanR. Andrew Russell","2015","http://link.springer.com/article/10.1007/s11257-015-9162-6","Article"
"Human activity recognition using segmented body part and body joint features with hidden Markov models","Multimedia Tools and Applications","","76","11","10.1007/s11042-016-3742-2","Md. Zia Uddin","2017","http://link.springer.com/article/10.1007/s11042-016-3742-2","Article"
"Comparison Analysis of Radio_Based and Sensor_Based Wearable Human Activity Recognition Systems","Wireless Personal Communications","","101","2","10.1007/s11277-018-5715-4","Hamed RezaieMona Ghassemian","2018","http://link.springer.com/article/10.1007/s11277-018-5715-4","Article"
"MobiSens: A Versatile Mobile Sensing Platform for Real-World Applications","Mobile Networks and Applications","","18","1","10.1007/s11036-012-0422-y","Pang WuJiang ZhuJoy Ying Zhang","2013","http://link.springer.com/article/10.1007/s11036-012-0422-y","Article"
"Hybrid service matchmaking in ambient assisted living environments based on context-aware service modeling","Cluster Computing","","18","3","10.1007/s10586-015-0469-1","Aitor UrbietaAlejandra González-BeltránSonia Ben MokhtarJorge ParraLicia CapraM. Anwar HossainAbdulhameed AlelaiwiJuan Ignacio Vázquez","2015","http://link.springer.com/article/10.1007/s10586-015-0469-1","Article"
"The Promise of Telemedicine for Movement Disorders: an Interdisciplinary Approach","Current Neurology and Neuroscience Reports","","18","5","10.1007/s11910-018-0834-6","H. Ben-PaziP. BrowneP. ChanE. CuboM. GuttmanA. HassanJ. Hatcher-MartinZ. MariE. MoukheiberN. U. OkubadejoA. Shalash","2018","http://link.springer.com/article/10.1007/s11910-018-0834-6","Article"
"From SARS to pandemic influenza: the framing of high-risk populations","Natural Hazards","","","","10.1007/s11069-019-03584-6","Tracey L. O’SullivanKaren P. Phillips","2019","http://link.springer.com/article/10.1007/s11069-019-03584-6","Article"
"Views from Within a Narrative: Evaluating Long-Term Human–Robot Interaction in a Naturalistic Environment Using Open-Ended Scenarios","Cognitive Computation","","6","4","10.1007/s12559-014-9284-x","Dag Sverre SyrdalKerstin DautenhahnKheng Lee KoayWan Ching Ho","2014","http://link.springer.com/article/10.1007/s12559-014-9284-x","Article"
"Anthropomorphic Information Systems","Business & Information Systems Engineering","","","","10.1007/s12599-019-00599-y","Nicolas PfeufferProf. Dr. Alexander BenlianProf. Dr. Henner GimpelProf. Dr. Oliver Hinz","2019","http://link.springer.com/article/10.1007/s12599-019-00599-y","Article"
"A Reliable Architectural Style for Designing Pervasive Healthcare Systems","Journal of Medical Systems","","38","9","10.1007/s10916-014-0086-1","Vahid RafeMasoumeh Hajvali","2014","http://link.springer.com/article/10.1007/s10916-014-0086-1","Article"
"Computational intelligence techniques for HVAC systems: A review","Building Simulation","","9","4","10.1007/s12273-016-0285-4","Muhammad Waseem AhmadMonjur MourshedBaris YuceYacine Rezgui","2016","http://link.springer.com/article/10.1007/s12273-016-0285-4","Article"
"Scientometric analysis of scientific publications in CSCW","Scientometrics","","114","1","10.1007/s11192-017-2562-0","António CorreiaHugo ParedesBenjamim Fonseca","2018","http://link.springer.com/article/10.1007/s11192-017-2562-0","Article"
"A Robust Decision Support System for Wireless Healthcare Based on Hybrid Prediction Algorithm","Journal of Medical Systems","","43","6","10.1007/s10916-019-1304-7","Neelam Sanjeev KumarP. Nirmalkumar","2019","http://link.springer.com/article/10.1007/s10916-019-1304-7","Article"
"Multimedia communication in wireless sensor networks","Annales Des Télécommunications","","60","7 - 8","10.1007/BF03219952","Eren GürsesÖzgür B. Akan","2005","http://link.springer.com/article/10.1007/BF03219952","Article"
"Synchrony and Reciprocity: Key Mechanisms for Social Companion Robots in Therapy and Care","International Journal of Social Robotics","","8","1","10.1007/s12369-015-0325-8","Tamara LorenzAstrid WeissSandra Hirche","2016","http://link.springer.com/article/10.1007/s12369-015-0325-8","Article"
"Extracting intermediate-level design knowledge for speculating digital–physical hybrid alternate reality experiences","Multimedia Tools and Applications","","77","16","10.1007/s11042-017-5595-8","Fumiko IshizawaMizuki SakamotoTatsuo Nakajima","2018","http://link.springer.com/article/10.1007/s11042-017-5595-8","Article"
"A Long-Term Autonomous Robot at a Care Hospital: A Mixed Methods Study on Social Acceptance and Experiences of Staff and Older Adults","International Journal of Social Robotics","","9","3","10.1007/s12369-016-0391-6","Denise HebesbergerTobias KoertnerChristoph GisingerJürgen Pripfl","2017","http://link.springer.com/article/10.1007/s12369-016-0391-6","Article"
"A survey of data-driven approach on multimedia QoE evaluation","Frontiers of Computer Science","","12","6","10.1007/s11704-018-6342-7","Ruochen HuangXin WeiLiang ZhouChaoping LvHao MengJiefeng Jin","2018","http://link.springer.com/article/10.1007/s11704-018-6342-7","Article"
"Personal search system based on android using lifelog and machine learning","Personal and Ubiquitous Computing","","22","1","10.1007/s00779-017-1087-0","Yunjin NamDongkyoo ShinDongil Shin","2018","http://link.springer.com/article/10.1007/s00779-017-1087-0","Article"
"Editorial: Special Issue on “TeleHomeCare” and “Strategic Vision for Future Wireless Communication”","Wireless Personal Communications","","51","4","10.1007/s11277-009-9799-8","Ramjee Prasad","2009","http://link.springer.com/article/10.1007/s11277-009-9799-8","Article"
"User-centered fall detection using supervised, on-line learning and transfer learning","Progress in Artificial Intelligence","","","","10.1007/s13748-019-00190-2","José R. VillarEnrique de la CalMirko FañezVíctor M. GonzálezJavier Sedano","2019","http://link.springer.com/article/10.1007/s13748-019-00190-2","Article"
"Design and evaluation of the ModelHealth toolchain for continuity of care web services","Automated Software Engineering","","20","2","10.1007/s10515-012-0115-6","Ståle Walderhaug","2013","http://link.springer.com/article/10.1007/s10515-012-0115-6","Article"
"Continuous measuring of the indoor walking speed of older adults living alone","Journal of Ambient Intelligence and Humanized Computing","","9","3","10.1007/s12652-017-0456-x","A. Nait AichaG. EnglebienneB. Kröse","2018","http://link.springer.com/article/10.1007/s12652-017-0456-x","Article"
"Applying “Design Thinking” in the context of media management education","Multimedia Tools and Applications","","71","1","10.1007/s11042-013-1361-8","Artur LugmayrBjoern StocklebenYaning ZouSonja AnzenhoferMika Jalonen","2014","http://link.springer.com/article/10.1007/s11042-013-1361-8","Article"
"Accepting telemedicine in a circulatory medicine ward in major hospitals in South Korea: patients’ and health professionals’ perception of real-time electrocardiogram monitoring","BMC Health Services Research","","18","1","10.1186/s12913-018-3105-y","Seo-Joon LeeTae-Young JungTae-Ro LeeJae-Hoon Han","2018","http://link.springer.com/article/10.1186/s12913-018-3105-y","Article"
"Methodological Issues in Scenario-Based Evaluation of Human–Robot Interaction","International Journal of Social Robotics","","7","2","10.1007/s12369-014-0248-9","Qianli XuJamie NgOdelia TanZhiyong HuangBenedict TayTaezoon Park","2015","http://link.springer.com/article/10.1007/s12369-014-0248-9","Article"
"Recognition of activities of daily living in healthy subjects using two ad-hoc classifiers","BioMedical Engineering OnLine","","14","1","10.1186/s12938-015-0050-4","Prabitha UrwylerLuca RampaReto StuckiMarcel BüchlerRené MüriUrs P MosimannTobias Nef","2015","http://link.springer.com/article/10.1186/s12938-015-0050-4","Article"
"‘Eco-city’ to ‘disaster-resilient eco-community’: a concerted approach in the coastal city of Puri, India","Sustainability Science","","3","2","10.1007/s11625-008-0051-3","Akhilesh Kumar SurjanRajib Shaw","2008","http://link.springer.com/article/10.1007/s11625-008-0051-3","Article"
"Contextual outlier detection for wireless sensor networks","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01194-5","Sourabh BhartiK. K. PattanaikAnshul Pandey","2019","http://link.springer.com/article/10.1007/s12652-019-01194-5","Article"
"Designing accessible technology","Universal Access in the Information Society","","6","2","10.1007/s10209-007-0080-1","Patrick LangdonJohn ClarksonPeter Robinson","2007","http://link.springer.com/article/10.1007/s10209-007-0080-1","Article"
"Technology Innovation Enabling Falls Risk Assessment in a Community Setting","Ageing International","","36","2","10.1007/s12126-010-9087-7","Cliodhna Ni ScanaillChiara GarattiniBarry R. GreeneMichael J. McGrath","2011","http://link.springer.com/article/10.1007/s12126-010-9087-7","Article"
"Simulating residential demand response: Improving socio-technical assumptions in activity-based models of energy demand","Energy Efficiency","","11","7","10.1007/s12053-017-9525-4","Eoghan McKennaSarah HigginsonPhilipp GrunewaldSarah J. Darby","2018","http://link.springer.com/article/10.1007/s12053-017-9525-4","Article"
"Ambient-aware continuous care through semantic context dissemination","BMC Medical Informatics and Decision Making","","14","1","10.1186/1472-6947-14-97","Femke OngenaeJeroen FamaeyStijn VerstichelSaar De ZutterSteven LatréAnn AckaertPiet VerhoeveFilip De Turck","2014","http://link.springer.com/article/10.1186/1472-6947-14-97","Article"
"From Shacks to Skyscrapers: Multiple Spatial Rationalities and Urban Transformation in Accra, Ghana","Urban Forum","","27","4","10.1007/s12132-016-9294-8","Lena Fält","2016","http://link.springer.com/article/10.1007/s12132-016-9294-8","Article"
"Special issue on wireless sensor networks: from theory to practice","Journal of Control Theory and Applications","","9","1","10.1007/s11768-011-1029-8","","2011","http://link.springer.com/article/10.1007/s11768-011-1029-8","Article"
"Implementation of an Embedded Web Server Application for Wireless Control of Brain Computer Interface Based Home Environments","Journal of Medical Systems","","40","1","10.1007/s10916-015-0386-0","Eda Akman AydınÖmer Faruk Bayİnan Güler","2015","http://link.springer.com/article/10.1007/s10916-015-0386-0","Article"
"Does it pay for cities to be green? An investigation of FDI inflows and environmental sustainability","Journal of International Business Policy","","2","1","10.1057/s42214-018-00017-2","Niccolò PisaniAns KolkVáclav OcelíkGanling Wu","2019","http://link.springer.com/article/10.1057/s42214-018-00017-2","Article"
"Method to analyze a local community as a complex adaptive system for resident-centered local community vitalization","Artificial Life and Robotics","","24","2","10.1007/s10015-018-0471-9","Koya KimuraYurika ShiozuKosuke OgitaIvan TanevKatsunori Shimohara","2019","http://link.springer.com/article/10.1007/s10015-018-0471-9","Article"
"Systematic Review about QoS and QoE in Telemedicine and eHealth Services and Applications","Journal of Medical Systems","","42","10","10.1007/s10916-018-1040-4","Isabel de la Torre DíezSusel Góngora AlonsoSofiane HamriouiMiguel López-CoronadoEduardo Motta Cruz","2018","http://link.springer.com/article/10.1007/s10916-018-1040-4","Article"
"Lower body motion analysis to detect falls and near falls on stairs","Biomedical Engineering Letters","","5","2","10.1007/s13534-015-0179-x","Gemma S. Parra-DominguezJasper SnoekBabak TaatiAlex Mihailidis","2015","http://link.springer.com/article/10.1007/s13534-015-0179-x","Article"
"Ethical Implications of User Perceptions of Wearable Devices","Science and Engineering Ethics","","24","1","10.1007/s11948-017-9872-8","L. H. Segura AnayaAbeer AlsadoonN. CostadopoulosP. W. C. Prasad","2018","http://link.springer.com/article/10.1007/s11948-017-9872-8","Article"
"HMM machine learning and inference for Activities of Daily Living recognition","The Journal of Supercomputing","","54","1","10.1007/s11227-009-0335-0","Bo-Chao ChengYi-An TsaiGuo-Tan LiaoEui-Seok Byeon","2010","http://link.springer.com/article/10.1007/s11227-009-0335-0","Article"
"Queue models for wireless sensor networks based on random early detection","Peer-to-Peer Networking and Applications","","","","10.1007/s12083-019-00759-7","Yonggang XuHaohao QiTianyi XuQianqian HuaHongsheng YinGang Hua","2019","http://link.springer.com/article/10.1007/s12083-019-00759-7","Article"
"Symbolic verification of event–condition–action rules in intelligent environments","Journal of Reliable Intelligent Environments","","3","2","10.1007/s40860-017-0036-z","Claudia VannucchiMichelangelo DiamantiGianmarco MazzanteDiletta CacciagranoRosario CulmoneNikos GorogiannisLeonardo MostardaFranco Raimondi","2017","http://link.springer.com/article/10.1007/s40860-017-0036-z","Article"
"A resource-efficient and sufficient future mobility system for improved well-being in Europe","European Journal of Futures Research","","3","1","10.1007/s40309-015-0065-x","Moritz KammerlanderKarin SchanesFranziska HartwigJill JägerInes OmannMichelle O’Keeffe","2015","http://link.springer.com/article/10.1007/s40309-015-0065-x","Article"
"Experience to understand: a methodology for integrating users into the design for kitchen interactions","Multimedia Tools and Applications","","71","1","10.1007/s11042-013-1500-2","Damjan ObalEmilija Stojmenova","2014","http://link.springer.com/article/10.1007/s11042-013-1500-2","Article"
"From Object Recognition to Activity Interpretation and Back, Based on Point Cloud Data","KI - Künstliche Intelligenz","","27","2","10.1007/s13218-013-0244-5","Sven AlbrechtThomas WiemannJoachim HertzbergHans W. GuesgenStephen Marsland","2013","http://link.springer.com/article/10.1007/s13218-013-0244-5","Article"
"GPARS: a general-purpose activity recognition system","Applied Intelligence","","35","2","10.1007/s10489-010-0217-4","Jehad SarkarLa The VinhYoung-Koo LeeSungyoung Lee","2011","http://link.springer.com/article/10.1007/s10489-010-0217-4","Article"
"CSR should contribute to the national agenda in emerging economies - the ‘Chatterjee Model’","International Journal of Corporate Social Responsibility","","2","1","10.1186/s40991-017-0012-1","Bhaskar ChatterjeeNayan Mitra","2017","http://link.springer.com/article/10.1186/s40991-017-0012-1","Article"
"Recent Trends in Digital Convergence Information System","Wireless Personal Communications","","79","4","10.1007/s11277-014-2182-4","Kyungyong ChungRaouf BoutabaSalim Hariri","2014","http://link.springer.com/article/10.1007/s11277-014-2182-4","Article"
"A Secure and Efficient TMIS-Based Authentication Scheme Improved Against Zhang et al.’s Scheme","Arabian Journal for Science and Engineering","","43","12","10.1007/s13369-018-3494-6","Bander A. AlzahraniAzeem Irshad","2018","http://link.springer.com/article/10.1007/s13369-018-3494-6","Article"
"From social simulation to integrative system design","The European Physical Journal Special Topics","","195","1","10.1140/epjst/e2011-01402-7","D. HelbingS. Balietti","2011","http://link.springer.com/article/10.1140/epjst/e2011-01402-7","Article"
"A multi-phase DES modelling framework for patient-centred care","Journal of the Operational Research Society","","67","10","10.1057/jors.2015.114","Jennifer GillespieSally McCleanLalit GargMaria BartonBryan ScotneyKen Fullerton","2016","http://link.springer.com/article/10.1057/jors.2015.114","Article"
"Aspects of ubiquitous computing for improved clinical practice","Personal and Ubiquitous Computing","","19","3 - 4","10.1007/s00779-015-0851-2","Ellen A. A. JaatunWendy MacCaull","2015","http://link.springer.com/article/10.1007/s00779-015-0851-2","Article"
"Hierarchical Hidden Markov Model in detecting activities of daily living in wearable videos for studies of dementia","Multimedia Tools and Applications","","69","3","10.1007/s11042-012-1117-x","Svebor KaramanJenny Benois-PineauVladislavs DovgalecsRémi MégretJulien PinquierRégine André-ObrechtYann GaëstelJean-François Dartigues","2014","http://link.springer.com/article/10.1007/s11042-012-1117-x","Article"
"Migration and regional science: opportunities and challenges in a changing environment","The Annals of Regional Science","","48","2","10.1007/s00168-011-0485-x","K. Bruce Newbold","2012","http://link.springer.com/article/10.1007/s00168-011-0485-x","Article"
"Managing Secure Virtual Infrastructures: From Networks to Clouds—A Report on LANOMS 2011","Journal of Network and Systems Management","","20","4","10.1007/s10922-012-9241-5","Edmundo R. M. MadeiraElias P. Duarte Jr.Javier BaliosianBruno Schulze","2012","http://link.springer.com/article/10.1007/s10922-012-9241-5","Article"
"A utility maximization approach for information-communication tradeoff in Wireless Body Area Networks","Personal and Ubiquitous Computing","","18","8","10.1007/s00779-014-0792-1","Hui WangNazim AgoulmineM. Jamal DeenJianmin Zhao","2014","http://link.springer.com/article/10.1007/s00779-014-0792-1","Article"
"Climate change and uncertainty from ‘above’ and ‘below’: perspectives from India","Regional Environmental Change","","","","10.1007/s10113-019-01479-7","Lyla MehtaShilpi SrivastavaHans Nicolai AdamAlankarShibaji BoseUpasona GhoshV. Vijay Kumar","2019","http://link.springer.com/article/10.1007/s10113-019-01479-7","Article"
"The emerging role of mobile: a look to 2020","e & i Elektrotechnik und Informationstechnik","","131","1","10.1007/s00502-013-0192-7","Tim Jones","2014","http://link.springer.com/article/10.1007/s00502-013-0192-7","Article"
"A new method for violence detection in surveillance scenes","Multimedia Tools and Applications","","75","12","10.1007/s11042-015-2648-8","Tao ZhangZhijie YangWenjing JiaBaoqing YangJie YangXiangjian He","2016","http://link.springer.com/article/10.1007/s11042-015-2648-8","Article"
"Garden cities for the twenty-first century","URBAN DESIGN International","","22","1","10.1057/s41289-016-0032-6","Nicholas Falk","2017","http://link.springer.com/article/10.1057/s41289-016-0032-6","Article"
"Semantic segmentation of real-time sensor data stream for complex activity recognition","Personal and Ubiquitous Computing","","21","3","10.1007/s00779-017-1005-5","Darpan TriboanLiming ChenFeng ChenZumin Wang","2017","http://link.springer.com/article/10.1007/s00779-017-1005-5","Article"
"A knowledge-based approach to user interface adaptation from preferences and for special needs","User Modeling and User-Adapted Interaction","","27","3 - 5","10.1007/s11257-017-9196-z","Claudia LoitschGerhard WeberNikolaos KaklanisKonstantinos VotisDimitrios Tzovaras","2017","http://link.springer.com/article/10.1007/s11257-017-9196-z","Article"
"Human Identification Using Compressed ECG Signals","Journal of Medical Systems","","39","11","10.1007/s10916-015-0323-2","Carmen CamaraPedro Peris-LopezJuan E. Tapiador","2015","http://link.springer.com/article/10.1007/s10916-015-0323-2","Article"
"Urbanisation and greening of Indian cities: Problems, practices, and policies","Ambio","","45","4","10.1007/s13280-015-0763-4","Aabshar U. K. ImamUttam Kumar Banerjee","2016","http://link.springer.com/article/10.1007/s13280-015-0763-4","Article"
"Pulse Arrival Time Based Cuff-Less and 24-H Wearable Blood Pressure Monitoring and its Diagnostic Value in Hypertension","Journal of Medical Systems","","40","9","10.1007/s10916-016-0558-6","Yali ZhengCarmen C. Y. PoonBryan P. YanJames Y. W. Lau","2016","http://link.springer.com/article/10.1007/s10916-016-0558-6","Article"
"A novel chaotic map based compressive classification scheme for human activity recognition using a tri-axial accelerometer","Multimedia Tools and Applications","","77","23","10.1007/s11042-018-6117-z","R. JansiR. Amutha","2018","http://link.springer.com/article/10.1007/s11042-018-6117-z","Article"
"Social Robots and Seniors: A Comparative Study on the Influence of Dynamic Social Features on Human–Robot Interaction","International Journal of Social Robotics","","11","1","10.1007/s12369-018-0488-1","Christina MoroShayne LinGoldie NejatAlex Mihailidis","2019","http://link.springer.com/article/10.1007/s12369-018-0488-1","Article"
"Oasis: an architecture for simplified data management and disconnected operation","Personal and Ubiquitous Computing","","9","2","10.1007/s00779-004-0315-6","Maya RodrigAnthony LaMarca","2005","http://link.springer.com/article/10.1007/s00779-004-0315-6","Article"
"Influence of urban forms on social sustainability: A case of Guwahati, Assam","URBAN DESIGN International","","22","2","10.1057/s41289-016-0012-x","Shruti HemaniA. K. DasAnirban Chowdhury","2017","http://link.springer.com/article/10.1057/s41289-016-0012-x","Article"
"Designing convivial digital cities: a social intelligence design approach","AI & SOCIETY","","24","1","10.1007/s00146-009-0201-x","Patrice Caire","2009","http://link.springer.com/article/10.1007/s00146-009-0201-x","Article"
"A Method to Control Home Appliances Based on Writing Commands Over the Air","Journal of Control, Automation and Electrical Systems","","26","4","10.1007/s40313-015-0184-4","Faisal BaigSaira BegMuhammad Fahad KhanSyed Junaid Nawaz","2015","http://link.springer.com/article/10.1007/s40313-015-0184-4","Article"
"A constraint-based language for modelling intelligent environments","Journal of Reliable Intelligent Environments","","3","1","10.1007/s40860-017-0040-3","María-del-Mar GallardoLeticia LavadoLaura PanizoLaura Titolo","2017","http://link.springer.com/article/10.1007/s40860-017-0040-3","Article"
"Context and profile based cascade classifier for efficient people detection and safety care system","Multimedia Tools and Applications","","63","1","10.1007/s11042-012-1020-5","Kang-Dae LeeMi Young NamKyung-Yong ChungYoung-Ho LeeUn-Gu Kang","2013","http://link.springer.com/article/10.1007/s11042-012-1020-5","Article"
"A semi-supervised privacy-preserving clustering algorithm for healthcare","Peer-to-Peer Networking and Applications","","9","5","10.1007/s12083-015-0356-9","Meiyu HuangYiqiang ChenBo-Wei ChenJunfa LiuSeungmin RhoWen Ji","2016","http://link.springer.com/article/10.1007/s12083-015-0356-9","Article"
"Zero-order release formulations using a novel cellulose ester","Cellulose","","14","1","10.1007/s10570-006-9079-7","Jessica D. Posey-DowtyThelma L. WattersonA. Kent WilsonKevin J. EdgarMichael C. SheltonLarry R. Lingerfelt Jr.","2007","http://link.springer.com/article/10.1007/s10570-006-9079-7","Article"
"Intelligent assistant carer for active aging","EURASIP Journal on Advances in Signal Processing","","2017","1","10.1186/s13634-017-0511-y","Jani BizjakAnton GradišekLuka StepančičHristijan GjoreskiMatjaž Gams","2017","http://link.springer.com/article/10.1186/s13634-017-0511-y","Article"
"DTransfer: extremely low cost localization irrelevant to targets and regions for activity recognition","Personal and Ubiquitous Computing","","23","1","10.1007/s00779-018-1177-7","Qing WangXiaoyan YinJun TanTianzhang XingJinping NiuDingyi Fang","2019","http://link.springer.com/article/10.1007/s00779-018-1177-7","Article"
"Drivers and impediments for innovation in Europe","Intereconomics","","45","5","10.1007/s10272-010-0346-3","","2010","http://link.springer.com/article/10.1007/s10272-010-0346-3","Article"
"Mobile service consumption values: an exploratory mixed-method study","Information Technology and Management","","18","4","10.1007/s10799-016-0263-7","Euehun LeeSemi Han","2017","http://link.springer.com/article/10.1007/s10799-016-0263-7","Article"
"Autoregressive integrated moving average time series model for forecasting air pollution in Nanded city, Maharashtra, India","Modeling Earth Systems and Environment","","4","4","10.1007/s40808-018-0493-2","Govind Eknath KulkarniAniket Avinash MuleyNilesh Kailas DeshmukhParag Upendra Bhalchandra","2018","http://link.springer.com/article/10.1007/s40808-018-0493-2","Article"
"A memory aid with remote communication using distributed technology","Personal and Ubiquitous Computing","","9","1","10.1007/s00779-004-0259-x","Andrea SzymkowiakKenny MorrisonPeter GregorPrveen ShahJonathan J. EvansBarbara A. Wilson","2005","http://link.springer.com/article/10.1007/s00779-004-0259-x","Article"
"On the data analysis for classification of elementary upper limb movements","Biomedical Engineering Letters","","4","4","10.1007/s13534-014-0160-0","Dwaipayan BiswasAndy CrannyAhmed F. RahimNayaab GuptaKoushik MaharatnaNick R. HarrisSteffen Ortmann","2014","http://link.springer.com/article/10.1007/s13534-014-0160-0","Article"
"QoS management for dependable sensory environments","Multimedia Tools and Applications","","75","21","10.1007/s11042-015-2781-4","Aitor AgirreJorge ParraAintzane ArmentiaAhmed GhoneimElisabet EstévezMarga Marcos","2016","http://link.springer.com/article/10.1007/s11042-015-2781-4","Article"
