"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An IoT Approach for an AAL Wi-Fi-Based Monitoring System","M. Bassoli; V. Bianchi; I. De Munari; P. Ciampolini","Dipartimento di Ingegneria e Architettura, Università di Parma, Parma, Italy; Dipartimento di Ingegneria e Architettura, Università di Parma, Parma, Italy; Dipartimento di Ingegneria e Architettura, Università di Parma, Parma, Italy; Dipartimento di Ingegneria e Architettura, Università di Parma, Parma, Italy","IEEE Transactions on Instrumentation and Measurement","","2017","66","12","3200","3209","","","","10.1109/TIM.2017.2753458","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8057592","Active assisted living;continuous monitoring;Internet of Things (IoT);smart homes;Wi-Fi","Wireless fidelity;Monitoring;Internet of Things;Sensor systems;Assisted living;Wireless sensor networks;Smart homes","ad hoc networks;assisted living;cloud computing;computerised monitoring;home networks;Internet of Things;radiotelemetry;wireless LAN;wireless sensor networks","unobtrusive monitoring;daily living activities;prevention policies;home environment;smart objects;low data rates;behavioral sensors;ubiquitous Wi-Fi technology;cloud platform;design techniques;IoT approach;AAL Wi-Fi;power consumption;data rates;wireless sensor network approaches;AAL Wi-Fi-based monitoring system;ad hoc home networking;plug-and-play deployment;Internet of Things approach;battery lifetime;active assisted living paradigm","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Wireless Sensor Network for Distributed Event Detection Based on Machine Learning","S. Rashid; U. Akram; S. Qaisar; S. A. Khan; E. Felemban","NA; NA; NA; NA; NA","2014 IEEE International Conference on Internet of Things (iThings), and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom)","","2014","","","540","545","","","","10.1109/iThings.2014.93","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7059719","Wireless sensor network (WSN);Negative pressure wave (NPW);Support Vector Machine (SVM);Gaussian Mixture Model (GMM);K-nearest neighbor (KNN)","Pipelines;Feature extraction;Accuracy;Support vector machines;Noise;Event detection","condition monitoring;data mining;Gaussian processes;leak detection;learning (artificial intelligence);mixture models;pattern recognition;pipelines;support vector machines;wireless sensor networks","wireless sensor network;distributed event detection;oil pipelines;gas pipelines;water pipelines;pipeline monitoring system;pattern recognition;data mining technique;negative pressure wave;intelligent machine learning technique;distributed sensor network;support vector machine;K-nearest neighbor;Gaussian mixture model;multidimensional feature space;leakage detection","","","","","","","","","IEEE","IEEE Conferences"
"Sensor based healthcare information system","K. S. Velrani; G. Geetha","Computer Science and Engineering, Jerusalem College of Engineering, Anna University, Chennai, India; Computer Science and Engineering, Jerusalem College of Engineering, Anna University, Chennai, India","2016 IEEE Technological Innovations in ICT for Agriculture and Rural Development (TIAR)","","2016","","","86","92","","","","10.1109/TIAR.2016.7801219","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7801219","Internet of Things;Automation Healthcare System;Wearable Sensor;Healthcare Monitoring system;Body Area Network;Wireless Sensor Network;Energy Efficient Routing","","biomedical communication;cardiology;data communication;Internet of Things;medical information systems;patient monitoring;security of data;temperature sensors;wearable computers;wireless sensor networks","sensor based healthcare information system;Internet of Things enabling solutions;IoT-enabling solutions;real time monitoring;IoT-aware smart architecture;automatic patient tracking;automatic patient monitoring;automation healthcare system;AHS;home health care services;IoT telemetry;wearable sensor healthcare system;temperature monitoring;heart rate monitoring;energy efficient routing","","","","","","","","","IEEE","IEEE Conferences"
"Lightweight Mobile Web Service Provisioning for Sensor Mediation","M. Liyanage; C. Chang; S. N. Srirama","NA; NA; NA","2015 IEEE International Conference on Mobile Services","","2015","","","57","64","","","","10.1109/MobServ.2015.18","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7226672","mobile Web service;CoAP;lightweight;constrained service provider","Mobile communication;Protocols;Mobile computing;Simple object access protocol;Mobile handsets;Servers","smart phones;Web services","sensor-embedded smartphones;MWS;mobile crowd sensing;real time mobile health monitoring;mobile social network;lightweight mobile Web service provisioning framework","","","","","","","","","IEEE","IEEE Conferences"
"KONFIDO Project: A Secure Infrastructure Increasing Interoperability on a Systemic Level Among eHealth Services Across Europe","L. Coppolino; S. D’Antonio; L. Romano; M. Staffa","NA; NA; NA; NA","2017 IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)","","2017","","","342","347","","","","10.1109/iThings-GreenCom-CPSCom-SmartData.2017.57","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8276775","Security Information and Event Management;Electronic Health Records;Physical Unclonable Function","Electronic healthcare;Interoperability;Cryptography;Europe","data protection;electronic health records;health care;open systems","secure infrastructure;Europe;storage security;interoperability;healthcare data handling;eHealth data exchange;personal data protection;electronic health records;eHealth services;KONFIDO project","","","","","","","","","IEEE","IEEE Conferences"
"5G Readiness on the Horizon [Mobile Radio]","M. Patzold","NA","IEEE Vehicular Technology Magazine","","2018","13","1","6","13","","","","10.1109/MVT.2017.2776668","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8306163","","5G mobile communication;MIMO communication;Wireless communication;Wireless fidelity;Broadband communication;Long Term Evolution","5G mobile communication;Internet of Things;mobile computing;mobile radio","business strategies;consumer segment;consumer market;industry sectors;public transport;mobile radio;Ericsson;5G services;Internet of Things","","","","","","","","","IEEE","IEEE Journals & Magazines"
"On dynamic access control in Web 2.0 and beyond: Trends and technologies","I. Faynberg; H. Lu; H. Ristock","Alcatel-Lucent Applications Software Group (ASG) Chief Technology Office (CTO) Standardization Department in Murray Hill, New Jersey; Alcatel-Lucent Applications Software Group's Chief Technology Office in Murray Hill, New Jersey; Alcatel-Lucent Applications Group's architecture team in Daly City, California","Bell Labs Technical Journal","","2011","16","2","199","218","","","","10.1002/bltj.20511","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6770163","","","","","","","","","","","","","Nokia Bell Labs",""
"Stationary Transformation of Video Traffic in LTE Networks","S. Albasheir; M. Kadoch","NA; NA","2014 International Conference on Future Internet of Things and Cloud","","2014","","","351","355","","","","10.1109/FiCloud.2014.62","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6984218","LTE;Evolved Packet Core (EPC);Stationary;Autocorrelation;Time-series;Video Mobile Services","Long Term Evolution;Quality of service;Mathematical model;Mobile communication;Bit rate;Equations;Market research","broadband networks;Long Term Evolution;mobile computing;telecommunication traffic;teleconferencing;video communication","video traffic stationary transformation;LTE networks;digital communication;innovative services;video conferencing;online banking;e-Health;telecommunication technologies;mobile broadband technology;network optimization;service availability;network efficiency;evolved packet core","","","","","","","","","IEEE","IEEE Conferences"
"Wearable 2.0: Enabling Human-Cloud Integration in Next Generation Healthcare Systems","M. Chen; Y. Ma; Y. Li; D. Wu; Y. Zhang; C. Youn","NA; NA; NA; NA; NA; NA","IEEE Communications Magazine","","2017","55","1","54","61","","","","10.1109/MCOM.2017.1600410CM","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7823338","","Biomedical monitoring;Big data;Intelligent sensors;Medical services;Electrodes;Cloud computing;Quality of services;Internet of things;Mobile communication","Big Data;clothing;cloud computing;data acquisition;data analysis;health care;intelligent sensors;Internet of Things;medical computing;quality of experience;quality of service;wires (electric)","human-cloud integration;next generation healthcare systems;Internet of Things;cloud computing;Big Data;QoE;QoS;terminal-cloud integrated system;advanced terminal technologies;advanced cloud technologies;intelligent services;Wearable 2.0 healthcare system;washable smart clothing;sensors;electrodes;wires;critical component;physiological data collect;user health status;user emotional status;cloud-based machine intelligence","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Real-Time data dissemination and analytics platform for challenging IoT environments","G. Daneels; E. Municio; K. Spaey; G. Vandewiele; A. Dejonghe; F. Ongenae; S. Latré; J. Famaey","University of Antwerp - imec, Belgium, IDLab, Department of Mathematics and Computer Science; University of Antwerp - imec, Belgium, IDLab, Department of Mathematics and Computer Science; University of Antwerp - imec, Belgium, IDLab, Department of Mathematics and Computer Science; Ghent University - imec, Belgium, IDLab, Department of Information Technology; Ghent University - imec, Belgium, IDLab, Department of Information Technology; Ghent University - imec, Belgium, IDLab, Department of Information Technology; University of Antwerp - imec, Belgium, IDLab, Department of Mathematics and Computer Science; University of Antwerp - imec, Belgium, IDLab, Department of Mathematics and Computer Science","2017 Global Information Infrastructure and Networking Symposium (GIIS)","","2017","","","23","30","","","","10.1109/GIIS.2017.8169799","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8169799","","Real-time systems;Actuators;IEEE 802.15 Standard;Wireless sensor networks;Data analysis;Data dissemination;Wireless communication","health care;Internet of Things;personal area networks;wireless sensor networks","Internet-of-Things applications;environmental monitoring;smart cities;home automation;IoT concept;mission-critical application areas;security;health care;low-power connectivity;urban environments;indoor environments;rural areas;remote areas;long-range multihop connectivity;remote sensors;actuators;general-purpose IoT platform;real-time data dissemination;actuator control;dynamic infrastructure-less;challenging infrastructure-less;IoT platform architecture;real-time monitoring;training adaptation;IoT environments","","","","","","","","","IEEE","IEEE Conferences"
"CINEMA: Efficient and Privacy-Preserving Online Medical Primary Diagnosis with Skyline Query","J. Hua; H. Zhu; F. Wang; X. Liu; R. Lu; H. Li; Y. Zhang","State Key Laboratory of Integrated Services Networks, Xidian University, Xi&#x2019;an, China.; State Key Laboratory of Integrated Services Networks, Xidian University, Xi&#x2019;an, China.; State Key Laboratory of Integrated Services Networks, Xidian University, Xi&#x2019;an, China.; School of Information Systems, Singapore Management University, Singapore.; Faculty of Computer Science, University of New Brunswick, New Brunswick, Canada.; First Affiliated Hospital of Xi&#x2019;an Jiaotong University, Xi&#x2019;an, China.; State Key Laboratory of Integrated Services Networks, Xidian University, Xi&#x2019;an, China.","IEEE Internet of Things Journal","","2018","PP","99","1","1","","","","10.1109/JIOT.2018.2834156","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8356042","Medical primary diagnosis;privacy-preserving;skyline computation;efficiency.","Medical diagnostic imaging;Motion pictures;Medical services;Computational modeling;Cryptography;Physiology","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"RF and microwave technology challenges for Internet-of-Things applications","L. Larson","Brown University, Providence, RI 02912","2015 IEEE 15th Topical Meeting on Silicon Monolithic Integrated Circuits in RF Systems","","2015","","","61","62","","","","10.1109/SIRF.2015.7119875","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7119875","","Wireless sensor networks;Wireless communication;Radio frequency;Arteries;Transportation;Safety;Monitoring","health care;Internet of Things;microwave technology","RF technology;microwave technology;Internet-of-Things application;ultralow-power radio requirement;improved energy recovery;storage technology;improved solid-state sensor technology;network technology;human health;human well-being","","","","","","","","","IEEE","IEEE Conferences"
"IoT Software Infrastructure for Remote Monitoring of Patients with Chronic Metabolic Disorders","E. Patti; M. Donatelli; E. Macii; A. Acquaviva","NA; NA; NA; NA","2018 IEEE 6th International Conference on Future Internet of Things and Cloud (FiCloud)","","2018","","","311","317","","","","10.1109/FiCloud.2018.00052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8458029","Internet of Things;Distributed software infrastructure;Cloud;Smart Health;Telemedicine;Remote healthcare","Medical services;Medical diagnostic imaging;Cloud computing;Monitoring;Middleware;Telemedicine","","","","","","","","","","","IEEE","IEEE Conferences"
"An architecture for designing Future Internet (FI) applications in sensitive domains: Expressing the software to data paradigm by utilizing hybrid cloud technology","S. Sotiriadis; E. G. M. Petrakis; S. Covaci; P. Zampognaro; E. Georga; C. Thuemmler","Technical University of Crete (TUC) and member of the Intelligence Lab, Chania, Crete, Greece; Technical University of Crete (TUC) and director of the Intelligence Lab, Chania, Crete, Greece; Future Internet services platforms at the computer sciences and electrical engineering faculty of Technical University of Berlin, Institute for Telecommunication Systems; R&D Lab of Engineering Ingegneria Informatica S.p.A., Rome, Italy; Department of Materials Science and Engineering, University of Ioannina, Ioannina, Greece; E-Health at the Institute for Informatics and Digital Innovation at Edinburgh Napier University, Germany","13th IEEE International Conference on BioInformatics and BioEngineering","","2013","","","1","6","","","","10.1109/BIBE.2013.6701578","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6701578","","Cloud computing;Unified modeling language;Sensors;Computer architecture;Diabetes;Personnel","cloud computing;data privacy;formal specification;Internet of Things;medical computing","Future Internet design;sensitive domains;data paradigm;hybrid cloud technology;cloud computing;generic enablers;GEs;cloud services;certification standards;health related data privacy;health related data safety;software to data provisioning solution;FI application;software specifications;cloud management layer;Internet of Things devices;data management;diabetes care","","","","","","","","","IEEE","IEEE Conferences"
"Highly secure and efficient architectural model for iot based health care systems","P. K. Binu; K. Thomas; N. P. Varghese","Dept of Computer Science and Applications Amrita School of Engineering, Amritapuri Amrita Vishwa Vidyapeetham Amrita University India; Dept of Computer Science and Applications Amrita School of Engineering, Amritapuri Amrita Vishwa Vidyapeetham Amrita University India; Dept of Computer Science and Applications Amrita School of Engineering, Amritapuri Amrita Vishwa Vidyapeetham Amrita University India","2017 International Conference on Advances in Computing, Communications and Informatics (ICACCI)","","2017","","","487","493","","","","10.1109/ICACCI.2017.8125887","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8125887","Internet of things;Arduino;Bluemix Cloud;Android;Host Identity Protocol Diet Exchange;Leach","Logic gates;Sensors;Monitoring;Protocols;Cloud computing;Medical services;Security","cryptographic protocols;data privacy;health care;Internet of Things;medical information systems;routing protocols","iot based health care systems;enabling user-specific interoperable communication services;ubiquitous IoT technologies;healthcare systems;communication security;medical devices;personal medical data;malicious hacker attacks;industry standards;privacy protection;medical information;Host Identity Protocol Diet EXchange key exchange protocol;Low Energy Adaptive Clustering Hierarchy routing protocol;IoT based healthcare framework;end-to-end privacy;security breaches","","","","","","","","","IEEE","IEEE Conferences"
"A wireless sensor network for monitoring the structural health of a football stadium","D. Phanish; P. Garver; G. Matalkah; T. Landes; F. Shen; J. Dumond; R. Abler; D. Zhu; X. Dong; Y. Wang; E. J. Coyle","College of Engineering, Georgia Institute of Technology, Atlanta, 30332, USA; College of Engineering, Georgia Institute of Technology, Atlanta, 30332, USA; College of Engineering, Georgia Institute of Technology, Atlanta, 30332, USA; College of Engineering, Georgia Institute of Technology, Atlanta, 30332, USA; College of Engineering, Georgia Institute of Technology, Atlanta, 30332, USA; College of Engineering, Georgia Institute of Technology, Atlanta, 30332, USA; College of Engineering, Georgia Institute of Technology, Atlanta, 30332, USA; College of Engineering, Georgia Institute of Technology, Atlanta, 30332, USA; College of Engineering, Georgia Institute of Technology, Atlanta, 30332, USA; College of Engineering, Georgia Institute of Technology, Atlanta, 30332, USA; College of Engineering, Georgia Institute of Technology, Atlanta, 30332, USA","2015 IEEE 2nd World Forum on Internet of Things (WF-IoT)","","2015","","","471","477","","","","10.1109/WF-IoT.2015.7389100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7389100","","Sensors;Wireless sensor networks;Servers;Vibrations;Synchronization;IEEE 802.15 Standard;Monitoring","buildings (structures);condition monitoring;design engineering;modal analysis;sport;structural engineering;wireless sensor networks","wireless sensor network;structural health monitoring;football stadium;WSN;Bobby Dodd stadium;Georgia Tech;modal analysis;torsion;football games;synchronization algorithm;rhythmic stomping;design","","","","","","","","","IEEE","IEEE Conferences"
"On the Application of the Internet of Things in the Field of Medical and Health Care","F. Hu; D. Xie; S. Shen","NA; NA; NA","2013 IEEE International Conference on Green Computing and Communications and IEEE Internet of Things and IEEE Cyber, Physical and Social Computing","","2013","","","2053","2058","","","","10.1109/GreenCom-iThings-CPSCom.2013.384","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6682394","The Internet of Things;Radio Frequency Identification;Medical and Health Care","Internet;Biomedical equipment;Hospitals;Monitoring;Medical diagnostic imaging;Information management","health care;Internet of Things","medical care information;Internet of Things technology;health care information;communicative system;medication control;medical information management;medical equipment;mobile medical care;telemedicine;personal health management","","","","","","","","","IEEE","IEEE Conferences"
"Call for papers - Special issue on privacy preserving analytics for IOT streaming systems","","","Big Data Mining and Analytics","","2019","2","1","72","72","","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8486796","","Data privacy;Big Data;Internet of Things;Machine learning algorithms;Software algorithms;Machine learning","","","","","","","","","","","TUP","TUP Journals & Magazines"
"IoT based smart health care system using CNT electrodes (for continuous ECG monitoring)","M. Bansal; B. Gandhi","Department of Electronics and Communication Engineering, Delhi Technological University (DTU), Delhi-110042, India; Department of Electronics and Communication Engineering, Delhi Technological University (DTU), Delhi-110042, India","2017 International Conference on Computing, Communication and Automation (ICCCA)","","2017","","","1324","1329","","","","10.1109/CCAA.2017.8230002","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8230002","Cardio Vascular Diseases (CVDs);Internet of Things (IoT);Nanomaterials;Electrocardiogram (ECG);Smart Healthcare","Electrodes;Electrocardiography;Sensors;Monitoring;Medical services;Heart;Skin","biomedical electrodes;body sensor networks;carbon nanotubes;diseases;electrocardiography;embedded systems;health care;Internet of Things;nanomedicine;patient monitoring;telemedicine","IoT;smart health care system;CNT electrodes;continuous ECG monitoring;health care facilities;health problems;heart diseases;bio-signals;mobile sites;sensing technologies;wireless communication;embedded systems;nanoelectronics;intelligent systems;Information and Communications Technology;Internet-of-Things;heart signals;heart monitoring;heart monitoring","","","","","","","","","IEEE","IEEE Conferences"
"Future applications and research challenges of IOT","H. U. Rehman; M. Asif; M. Ahmad","Computer Science Department, National Textile University, Faisalabad, Pakistan; Computer Science Department, National Textiel University, Faisalabad, Pakistan; Computer Science Department, National Textile University, Faisalabad, Pakistan","2017 International Conference on Information and Communication Technologies (ICICT)","","2017","","","68","74","","","","10.1109/ICICT.2017.8320166","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8320166","Internet of things;Research challenges;Health care;Security","Security;Temperature sensors;Vehicles;Monitoring;Standards;Medical services","Internet of Things","digital world;physical world;connectivity;research community;IoT applications;Internet of Things","","","","","","","","","IEEE","IEEE Conferences"
"HyDRA: A hypervisor for software defined radios to enable radio virtualization in mobile networks","M. Kist; J. Rochol; L. A. DaSilva; C. B. Both","Federal University of Rio Grande do Sul, Brazil; Federal University of Rio Grande do Sul, Brazil; Trinity College Dublin, Ireland; Federal University of Health Sciences of Porto Alegre, Brazil","2017 IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)","","2017","","","960","961","","","","10.1109/INFCOMW.2017.8116510","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8116510","","Radio frequency;Multiplexing;Long Term Evolution;Mobile communication;Mobile computing;Base stations;Virtual machine monitors","Internet of Things;Long Term Evolution;signal sampling;software radio;virtualisation","multiple virtual RF front;single stream;HyDRA multiplexing IQ samples;hypervisor;software defined radios;radio virtualization;mobile networks;SDR virtualization layer;multiple air-interfaces;HyDRA multiplex raw IQ signal samples","","","","","","","","","IEEE","IEEE Conferences"
"Internet of Things in sleep monitoring: An application for posture recognition using supervised learning","G. Matar; J. Lina; J. Carrier; A. Riley; G. Kaddoum","Biomedical Information Processing Laboratory LATIS,´EcolL De T´ echnologie Sup´ erieure, Montreal (Quebec), Canada; Biomedical Information Processing Laboratory LATIS,´EcolL De T´ echnologie Sup´ erieure, Montreal (Quebec), Canada; Center For Advanced Research In Sleep Medecine, Montreal (Quebec), Canada; Riley's 321Sleep, Tecumseh, Ontario, Canada; Biomedical Information Processing Laboratory LATIS,´EcolL De T´ echnologie Sup´ erieure, Montreal (Quebec), Canada","2016 IEEE 18th International Conference on e-Health Networking, Applications and Services (Healthcom)","","2016","","","1","6","","","","10.1109/HealthCom.2016.7749469","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7749469","Internet of Things;remote sleep monitoring;support vector machines;sleep posture;supervised learning","","Internet of Things;learning (artificial intelligence);medical diagnostic computing;patient monitoring;pressure sensors;telemedicine","Internet of Things;sleep monitoring;remote medical monitoring;body pressure distribution;pressure sensing mattress;patient monitoring;patient diagnosis;human body posture recognition;supervised learning;IoT applications;Cohens kappa coefficient","","","","","","","","","IEEE","IEEE Conferences"
"Enabling data protection through PKI encryption in IoT m-Health devices","C. Doukas; I. Maglogiannis; V. Koufi; F. Malamateniou; G. Vassilacopoulos","Dept. of Information and Communication Systems Engineering, University of Aegean; Dept. of Computer Science and Biomedical Informatics, University of Central Greece; Dept. of Digital Systems, University of Piraeus, Greece; Dept. of Digital Systems, University of Piraeus, Greece; Dept. of Digital Systems, University of Piraeus, Greece","2012 IEEE 12th International Conference on Bioinformatics & Bioengineering (BIBE)","","2012","","","25","29","","","","10.1109/BIBE.2012.6399701","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6399701","Ambient Assistive Living;Internet of Things;PKI Security;wearable sensors","Logic gates;Wireless sensor networks;Encryption;Internet;Wireless communication","certification;geriatrics;health care;Internet of Things;mobile computing;public key cryptography","data protection;PKI encryption;IoT m-Health devices;ambient assisted living;AAL;elderly people;daily life;wireless communication technologies;cloud communication technologies;Internet of the Things;health sensor data;security issues;digital certificates;frail people;care givers","","","","","","","","","IEEE","IEEE Conferences"
"Scarecrow: Avatar Representation Using Biological Information Feedback","K. Higuchi; M. Ueno; J. Rekimoto","NA; NA; NA","2014 IEEE International Conference on Internet of Things (iThings), and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom)","","2014","","","352","359","","","","10.1109/iThings.2014.66","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7059691","Immersive Experience;Avatar Interaction;Biological Information Feedback","Avatars;Games;Temperature measurement;Heart rate;Skin;Temperature sensors","avatars;computer games","Scarecrow;avatar representation method;immersive experience;computer games;virtual reality;VR environments;controller devices;virtual world;user movements measurement;gestures;self-avatar;motion sensor-based games;heart rate;body temperature;muscle fatigue change;exercise volume;real-time biological information feedback;avatar color;skin temperature;user face;user activities;streaming server;user behaviors;front-end exercise game;human exercise activities;human biological information","","","","","","","","","IEEE","IEEE Conferences"
"Smart home based patronage solution","D. Vavilov; I. Platonov; A. Melezhik","T-Systems, St-Petersburg, Russia; Billetkontoret A/S IT Dept., St-Petersburg, Russia; Gazprom Promgaz, St-Petersburg, Russia","2017 Zooming Innovation in Consumer Electronics International Conference (ZINC)","","2017","","","34","36","","","","10.1109/ZINC.2017.7968656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7968656","Internet of Things;Smart Home healthcare application;user behavior analysis and simulation","Smart homes;Medical services;Analytical models;Senior citizens;Software;Law;Object recognition","health care;home computing;medical computing","smart home based patronage solution;health care functionality;medical assistance;alarm response procedures","","","","","","","","","IEEE","IEEE Conferences"
"Short paper: Using BSN for tele-health application in upper limb rehabilitation","B. Tan; O. Tian","HutCabb Consulting Private Limited Singapore, Singapore; HutCabb Consulting Private Limited Singapore, Singapore","2014 IEEE World Forum on Internet of Things (WF-IoT)","","2014","","","169","170","","","","10.1109/WF-IoT.2014.6803143","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6803143","body sensor networks;augmented reality;data mining and analytics;multimedia & signal processing;cloud computing","Training;Three-dimensional displays;Medical treatment;Body sensor networks;Augmented reality;Artificial intelligence;Real-time systems","biomechanics;body sensor networks;medical information systems;muscle;patient diagnosis;patient rehabilitation;patient treatment;telemedicine","BSN;telehealth application;upper limb rehabilitation;reconstructed information;stroke patient muscle activation characteristics;kinematic features;body sensor networks;rehabilitation exercise;medical consultants;contextual intelligence;therapy programmes;pattern deviation;patient diagnosis","","","","","","","","","IEEE","IEEE Conferences"
"The Internet of Things Resource Management Challenge","A. Kliem; O. Kao","NA; NA","2015 IEEE International Conference on Data Science and Data Intensive Systems","","2015","","","483","490","","","","10.1109/DSDIS.2015.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7396547","Internet of Things;Cloud Computing;resource management;resource sharing;resource pooling;device integration;M2M;e-Health","Cloud computing;Resource management;Peer-to-peer computing;Monitoring;Sensor phenomena and characterization;Wireless sensor networks","cloud computing;Internet of Things;resource allocation","Internet of Things resource management challenge;heterogeneous sensors;heterogeneous devices;data formats;physical sensing resources;demand provisioning;elasticity;resource sharing;cloud computing domain;device cloud approach;IoT resource management;IaaS cloud resources;infrastructure as a service cloud resources;shared resource pool on-demand;IoT domain","","","","","","","","","IEEE","IEEE Conferences"
"Ontology-based framework enabling smart Product-Service Systems: Application of sensing systems for machine health monitoring","E. Maleki; F. Belkadi; N. Boli; B. J. van der Zwaag; K. Alexopoulos; S. Koukas; M. Marin-Perianu; A. Bernard; D. Mourtzis","LS2N, Ecole Central Nantes, France.; LS2N, Ecole Central Nantes, France.; LMS, University of Patras, Greece.; Inertia Technology B.V., Enschede, The Netherlands.; LMS, University of Patras, Greece.; Intrasoft International S.A, Athens, Greece.; Inertia Technology B.V., Enschede, The Netherlands.; LS2N, Ecole Central Nantes, France.; LMS, University of Patras, Greece.","IEEE Internet of Things Journal","","2018","PP","99","1","1","","","","10.1109/JIOT.2018.2831279","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8352684","Cyber-Physical Systems (CPS);Machine Health Monitoring (MHM);Ontology-Based Framework;Product-Service System (PSS);Smart Sensing System.","Sensors;Monitoring;Ontologies;Collaboration;Internet of Things;Business;Computer architecture","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Dynamic clustered hierarchical real time task assignment &amp; resource management for IoT based smart human organ transplantation system","G. Talmale; U. Shrawankar","G H Raisoni College of Engineering, Nagpur(MS), India; G H Raisoni College of Engineering, Nagpur (MS), India","2017 Conference on Emerging Devices and Smart Systems (ICEDSS)","","2017","","","103","109","","","","10.1109/ICEDSS.2017.8073667","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8073667","Human Organ Transplantation;Internet of Things;Dynamic Cluster;Hierarchical Real Time Scheduler","Real-time systems;Scheduling algorithms;Biological systems;Dynamic scheduling","avionics;biological organs;health care;Internet of Things;multiprocessing systems;processor scheduling;real-time systems","complex system;multicore platform;scheduling algorithms;multiprocessor system;human organ transplantation process;processor time;resource management;automotive system;transportation;consumer electronics;real time systems;uniprocessor architecture;real time computation demand;real time software integration;hierarchical real time task assignment;Iot based smart human organ transplantation system;avionics;health care;real time software development industry;multicore real time scheduling algorithm;Dynamic Cluster based Hierarchical Real Time scheduling framework","","","","","","","","","IEEE","IEEE Conferences"
"Roles and rights management concept with identification by electronic identity card","B. Brandherm; J. Haupert; A. Kröner; M. Schmitz; F. Lehmann","German Research Center for Artificial Intelligence, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany; German Research Center for Artificial Intelligence, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany; German Research Center for Artificial Intelligence, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany; German Research Center for Artificial Intelligence, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany; kohlpharma GmbH, Im Holzhau 8, 66663 Merzig, Germany","2010 8th IEEE International Conference on Pervasive Computing and Communications Workshops (PERCOM Workshops)","","2010","","","768","771","","","","10.1109/PERCOMW.2010.5470537","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5470537","Digital Product Memory;Internet of Things;Radio Frequency Identification;Electronic Identity Card","Identity management systems;Drugs;Memory management;Medical treatment;Artificial intelligence;Medical services;Internet;Frequency;Costs;Security","authorisation;health care;identification technology","roles management;rights management;electronic identity card;Medicare;health care system;weekly medicament blister;digital product memory","","","","","","","","","IEEE","IEEE Conferences"
