"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Revisiting Satya's Vision and Challenges","M. R. Ebling","IBM T.J. Watson Research Center","IEEE Pervasive Computing","","2016","15","2","2","4","","","","10.1109/MPRV.2016.31","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7445782","pervasive computing;mobile;vision;challenges;Internet of Things;healthcare","","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"The Importance of Being... Bored","M. R. Ebling","IBM T.J. Watson Research Center","IEEE Pervasive Computing","","2015","14","2","5","8","","","","10.1109/MPRV.2015.43","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7093054","pervasive computing;Internet of Things;social media;Internet/Web technology;healthcare","","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Multi-Channel Cognitive Radio Ad Hoc Networks","H. Zhao; N. I. Sarkar; J. Ben-Othman; O. Holland; A. Maaref; W. Tan","NA; NA; NA; NA; NA; NA","IEEE Communications Magazine","","2018","56","4","134","135","","","","10.1109/MCOM.2018.8337910","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8337910","","Special issues and sections;Cognitive radio;Ad hoc networks;Network topology;Image segmentation;Sensors;Tutorials","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Welcome message","C. Julien; K. Wehrle","The University of Texas at Austin, USA; RWTH Aachen University, Germany","2013 4th International Workshop on Software Engineering for Sensor Network Applications (SESENA)","","2013","","","iii","iv","","","","10.1109/SESENA.2013.6612256","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6612256","","","","","","","","","","","","","IEEE","IEEE Conferences"
"Guest Editorial Health Engineering Driven by the Industry 4.0 for Aging Society","Z. Pang; H. Yuan; Y. -. Zhang; M. Packirisamy","ABB Corporate Research, Vasteras, Sweden; Key Laboratory of Ministry of Industry and Information Technology on Quantum, Sensing Technology, School of Instrument Science and Opto-Electronic Engineering, Beihang University, Beijing, China; Department of Biomedical Engineering, City University of Hong Kong, Hong Kong; Optical Bio Microsystems Laboratory, Department of Mechanical, Industrial and Aerospace Engineering, Concordia University, Montreal, Quebec, Canada","IEEE Journal of Biomedical and Health Informatics","","2018","22","6","1709","1710","","","","10.1109/JBHI.2018.2874081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8494910","","Special issues and sections;Aging;Diseases;Senior citizens;Biomedical monitoring;Informatics;Data analysis;Medical services;Bioinformatics;Medical robotics;Rehabilitation robotics","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Mobile converged networks [Guest Editorial]","H. Hu; Y. Rui; R. Jantti; K. Pehkonen","Shanghai Institute of Microsystem and Information Technology (SIMIT), Chinese Academy of Sciences (CAS); Shanghai Advanced Research Institute, CAS; Aalto University School of Electrical Engineering, Finland; Broadcom Communications, Finland","IEEE Wireless Communications","","2014","21","6","11","13","","","","10.1109/MWC.2014.7000966","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7000966","","Special issues and sections;Mobile communication;Computer architecture;Multimedia communication;Resource management;Convergence;Mobile computing","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Healthcare Informatics and Privacy","A. Iyengar; A. Kundu; G. Pallis","IBM T. J. Watson Research Center; IBM T. J. Watson Research Center; University of Cyprus","IEEE Internet Computing","","2018","22","2","29","31","","","","10.1109/MIC.2018.022021660","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8345561","Healthcare privacy;security of healthcare data;privacy-preserving analytics;healthcare services;internet","Special issues and sections;Informatics;Biomedical informatics;Medical services;Data privacy;Security;Genomics;Ecosystems;Internet of Things","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Introducing IEEE Collabratec","","","IEEE Internet of Things Journal","","2015","2","6","614","614","","","","10.1109/JIOT.2015.2505747","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7350290","","","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Guest Editorial IEEE BHI 2017","J. Liang; M. Zervakis; J. Penders","Department of Bioengineering, University of Illinois at Chicago, Chicago, IL, USA; Department of Electrical and Computer Engineering, Technical University of Crete, Chania, Greece; Bloomlife, Inc., San Francisco, CA, USA","IEEE Journal of Biomedical and Health Informatics","","2018","22","2","300","300","","","","10.1109/JBHI.2018.2807518","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8306535","","","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Table of contents","","","2014 NORCHIP","","2014","","","1","7","","","","10.1109/NORCHIP.2014.7004697","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7004697","","","accelerometers;analogue circuits;biosensors;CMOS integrated circuits;driver circuits;energy harvesting;gyroscopes;health care;Internet of Things;modulators;network-on-chip;power convertors;prosthetics;pulse generators;radio transceivers;radiofrequency identification;radiofrequency integrated circuits;software radio;solar cell arrays;surface acoustic wave devices;ultra wideband communication;VLSI","RF circuits;pulse impulse radio ultra-wide band pulse generator;CMOS;SoC;analogue-digital converter;network on chip;VLSI;delta-sigma modulator;LCD driver IC;micromechanical accelerometers;microrate gyroscope;surface acoustic waves;solar PV panels;energy harvesting;boost converter;implantable biosensors;software defined radio transceiver;Internet of things;ubiquitous healthcare system;FPGA;time-to-digital converter;RFID;ADPLL;analog circuits","","","","","","","","","IEEE","IEEE Conferences"
"Wearable and mobile systems","L. Jóųwiak","Eindhoven University of Technology Eindhoven, The Netherlands","2016 5th Mediterranean Conference on Embedded Computing (MECO)","","2016","","","7","9","","","","10.1109/MECO.2016.7525680","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7525680","","Mobile communication;Embedded computing;Bars;Robot sensing systems;Automotive engineering;Systems architecture;Transportation","Internet of Things;mobile computing","wearable systems;mobile systems;sensor technologies;big stimulus;smart communicating cyber-physical systems;Internet of Things;Internet-connected devices;smart automotive systems;transportation systems;mobile equipment;mobile robots;IoT chip market;embedded processing;mobile CPS sectors;wireless communication;smart healthcare wearables","","","","","","","","","IEEE","IEEE Conferences"
"IEEE ISSNIP [CD_label]","","","2013 IEEE Eighth International Conference on Intelligent Sensors, Sensor Networks and Information Processing","","2013","","","1","1","","","","10.1109/ISSNIP.2013.6529739","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6529739","","","biomedical equipment;computerised instrumentation;condition monitoring;home automation;intelligent sensors;intelligent structures;Internet of Things;microsensors;optical sensors;patient monitoring;radiofrequency identification;sensor fusion;target tracking;wireless sensor networks","intelligent sensor;MEMS device;optical sensor;RFID technology;sensor network;smart structure;structural health monitoring;sensor fusion;sensor tracking;biomedical sensor;point of care device;Internet of things;smart city","","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2015 IEEE 29th International Conference on Advanced Information Networking and Applications Workshops","","2015","","","C4","C4","","","","10.1109/WAINA.2015.170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7096098","","","competitive intelligence;data mining;data structures;emergency management;health care;information retrieval;Internet of Things;mobile computing;security of data;software engineering;transport protocols;wearable computers;wireless sensor networks","wearable computing;mobile computing;healthcare;smart environments;intelligent computing;business intelligence;business security system;intelligent data processing;device centric cloud;network protocols;WSN;software engineering;energy-aware information system;scalable computing system;wireless sensor networks;mobile communication system;intelligent context-aware system;information security problem;innovative services;disaster information system;disaster information network;information retrieval;tweet sentiment analysis;data mining;data structures;multipath transport protocols;Internet of Things","","","","","","","","","IEEE","IEEE Conferences"
"Table of contents","","","2016 14th ACM/IEEE Symposium on Embedded Systems For Real-time Multimedia (ESTIMedia)","","2016","","","1","2","","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7746758","","","biomedical ultrasonics;cellular arrays;graphics processing units;health care;Internet of Things;medical image processing;mobile computing;multimedia computing;neural nets;object detection;pedestrians;scheduling;ultrasonic imaging;video signal processing","deep neural networks;neural computing;cellular array;magneto-metallic neurons;real-time pedestrian detection;customized hardware;mobile multimedia;healthcare;Internet of things;mobile ultrasound imaging;multi-core platforms;data acquisition;visual servoing;SG/DMA proxying;car classification;constrained IoT platforms;resource management;multimedia systems;multipath scheduling;multimedia traffic;real time onchip network;collaborative video;multiple projector;mobile devices;memory phases;medical imaging;photoplethysmography imaging algorithm;regional anesthesia;continuous monitoring;power thermal efficiency;mobile multimedia devices;dynamic power management;intelligent cross layer coordination;thermally constrained mobile devices;integrated CPU-GPU processors;embedded multimedia;multiprocessor scheduling;SDF graph;library task;contention delay;temporal analysis;online over locking scheme;thermal impact","","","","","","","","","IEEE","IEEE Conferences"
"Keynote: Wearable and IoT for cognitive health assessment: Significance and challenges","N. Roy","Department of Information Systems, University of Maryland, Baltimore County, USA","2017 IEEE International Conference on Pervasive Computing and Communications Workshops (PerCom Workshops)","","2017","","","660","660","","","","10.1109/PERCOMW.2017.7917641","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7917641","","","cognition;health care;home computing;Internet of Things;learning (artificial intelligence);medical signal processing","cognitive health assessment;IoT;signal processing;machine learning techniques;technology-guided algorithmic methodology;smart home health service systems;Alzheimers patients;retirement community centers;Internet of Things","","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2011 3rd International Conference on Awareness Science and Technology (iCAST)","","2011","","","c1","c1","","","","10.1109/ICAwST.2011.6163083","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6163083","","","business data processing;cloud computing;cognitive radio;data mining;fuzzy reasoning;government data processing;health care;image processing;IPTV;knowledge management;learning (artificial intelligence);neural nets;patient monitoring;peer-to-peer computing;security of data;text analysis;ubiquitous computing","innovative product design;semantic TRIZ;time-variety filter;patient monitoring system;low-light colour image enhancement;acoustic vector sensor arrays;BP neural network;fuzzy inference method;Internet of Things;text mining;IPTV;machine learning;knowledge management;pattern recognition;neurocomputing;awareness ontology;ubiquitous computing;image processing;video signal processing;speech processing;overlay network;P2P network;Web mining;e-business;e-government;e-learning;health care;smart grid;cloud computing;Internet of things;cognitive radio;context awareness;risk awareness;safety awareness;security awareness;privacy awareness;trust awareness","","","","","","","","","IEEE","IEEE Conferences"
"Trusting the Internet of Things","","","IT Professional","","2017","19","5","c1","c1","","","","10.1109/MITP.2017.3680953","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8057719","Internet of Things;security;privacy;cybersecurity;authentication;risk assessment;authorization;IoT","","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Table of contents","","","2015 16th IEEE International Symposium on Computational Intelligence and Informatics (CINTI)","","2015","","","5","9","","","","10.1109/CINTI.2015.7382958","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7382958","","","aircraft;Android (operating system);autonomous underwater vehicles;Bragg gratings;decision trees;gas turbines;genetic algorithms;health care;information management;Internet of Things;jet engines;Kalman filters;knowledge management;mobile robots;neural nets;optical fibres;programming languages;risk management;software engineering;tracking","computational intelligence;informatics;health care;risk assessment;mobile robot;turbojet engine;gas turbine;Kalman filter;decision trees;Android applications;Internet of Things;fibre Bragg grating;genetic algorithm;higher education;knowledge management;information flow management;programming language;neural network;software development;autonomous underwater vehicles;visual tracking;aircraft","","","","","","","","","IEEE","IEEE Conferences"
"Table of contents","","","2017 International Conference on Cloud Computing Research and Innovation (ICCCRI)","","2017","","","v","v","","","","10.1109/ICCCRI.2017.4","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7999209","","","Big Data;cloud computing;contracts;health care;Internet of Things;parallel processing;particle swarm optimisation;power aware computing;protocols;security of data;traffic engineering computing;virtual machines","agent-based SLA negotiation protocol;personal information crunch;National Science Experiment Big Data Challenge;instructional HPC-based platform;ModStore;healthcare;MTCS;energy-efficiency virtual machine placement;particle swarm optimization;free parking space management system;Internet of Things;cloud computing","","","","","","","","","IEEE","IEEE Conferences"
"Table of contents","","","Proceedings of the 2013 IEEE 17th International Conference on Computer Supported Cooperative Work in Design (CSCWD)","","2013","","","i","ix","","","","10.1109/CSCWD.2013.6580927","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6580927","","","business communication;cloud computing;entertainment;grid computing;groupware;health care;Internet of Things;logistics;multi-agent systems;ontologies (artificial intelligence);open systems;social networking (online);software tools;supply chain management;virtual reality;Web services","collaboration methods;collaboration techniques;multiagent systems;collaborative workflows;collaboration platforms;software tools;ontology;interoperability;collaborative computing;cloud computing;grid computing;Web services;collaborative virtual environments;collaborative manufacturing technology;healthcare applications;collaborative supply chains;collaborative enterprise networks;Internet of Things;logistics","","","","","","","","","IEEE","IEEE Conferences"
"Contents","","","2014 International SoC Design Conference (ISOCC)","","2014","","","1","1","","","","10.1109/ISOCC.2014.7087693","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7087693","","","clouds;computer centres;flash memories;Internet of Things;microprocessor chips;three-dimensional integrated circuits","flash storage;cloud data center;vision processing processor;3D IC;personal care;Internet of medical things","","","","","","","","","IEEE","IEEE Conferences"
"The internet of things [Guest Editorial]","J. Zheng; D. Simplot-Ryl; C. Bisdikian; H. T. Mouftah","National Mobile Communications Research Laboratory, Southeast University (SEU), Nanjing, China; Lille - Nord Europe Inria research center; Network Management Department at IBM T. J. Watson Research Center; University of Ottawa School of Information Technology and Engineering","IEEE Communications Magazine","","2011","49","11","30","31","","","","10.1109/MCOM.2011.6069706","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6069706","","Special issues and sections;Internet;Mobile communication;Computer applications","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Table of contents","","","2016 18th Conference of Open Innovations Association and Seminar on Information Security and Protection of Information Technology (FRUCT-ISPIT)","","2016","","","XI","XVIII","","","","10.1109/FRUCT-ISPIT.2016.7561561","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7561561","","","data protection;image processing;Internet of Things;medical computing;public domain software;real-time systems;security of data;telecommunication security","image processing;e-healthcare;geo-aware services;network technologies;real-time systems;embedded systems;Internet of Things;smart spaces;computer vision;video processing;process management systems;information technology protection;information security","","","","","","","","","IEEE","IEEE Conferences"
"Table of contents","","","2017 IEEE Global Conference on Signal and Information Processing (GlobalSIP)","","2017","","","xv","xliv","","","","10.1109/GlobalSIP.2017.8308591","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8308591","","","array signal processing;Big Data;biology computing;data analysis;demand side management;digital forensics;graph theory;health care;interference suppression;Internet of Things;learning (artificial intelligence);load flow;multimedia computing;natural language processing;optimisation;power system measurement;radio networks;smart cities;smart power grids;video signal processing","healthcare engineering;demand response;optimal power flow;smart grid monitoring;intelligent multimedia analytics;information processing;full-duplex communication systems;interference cancellation;Internet of Things;smart cities;deep learning;knowledge-based multimedia computing;graph signal processing;resource management;distributed optimization;IoT healthcare;Big Data analytics;advanced bio-signal processing;radio network;bioimaging;information security;information forensics;machine learning;multichannel signal processing;sensor array;language processing;speech processing;video processing;image processing","","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2016 2nd International Conference on Science in Information Technology (ICSITech)","","2016","","","c1","c1","","","","10.1109/ICSITech.2016.7852579","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7852579","","","Big Data;cloud computing;computer aided instruction;computer animation;computer games;cryptography;data mining;enterprise resource planning;health care;hyperspectral imaging;image classification;image segmentation;Internet of Things;medical image processing;mobile computing;natural language processing;pattern clustering;retail data processing;small-to-medium enterprises;social networking (online);software cost estimation;traffic engineering computing","retinal fundus images segmentation;traffic surveillance image;Web user mining;mobile Internet services;hyperspectral image classification;social media;categorical data clustering;health care system;Big Data;IoT platform;software cost estimation;advance encryption standard;educational game;e-learning system;Vietnamese word segmentation;Facebook;cloud computing;online game;SMEs;ERP;online shopping;computer animation;information technology","","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2017 IEEE 3rd International Forum on Research and Technologies for Society and Industry (RTSI)","","2017","","","1","1","","","","10.1109/RTSI.2017.8065875","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8065875","","","diseases;geriatrics;health care;Internet of Things;medical computing;medical information systems;mobile computing;neurophysiology;patient monitoring;smart cities","smart cities;health care;diseases;medical computing;mobile computing;medical information systems;geriatrics;neurophysiology;patient monitoring;Internet of Things","","","","","","","","","IEEE","IEEE Conferences"
"Table of contents","","","2017 International Symposium on Wireless Systems and Networks (ISWSN)","","2017","","","1","3","","","","10.1109/ISWSN.2017.8250005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8250005","","","antenna arrays;Big Data;body area networks;channel estimation;cloud computing;distributed power generation;equalisers;health care;Internet of Things;learning (artificial intelligence);marine communication;medical computing;mobile radio;multifrequency antennas;next generation networks;OFDM modulation;optical fibre filters;optical fibre networks;power meters;power system protection;radio spectrum management;radiofrequency identification;smart power grids;telecommunication security;video coding;wireless LAN","compact dual-band implantable antenna;multioperator spectrum sharing;next generation wireless communications;antitheft mobile phone security system;UE-RS channel estimation;LTE DL system;e-health monitoring;HEVC;wireless LAN;C shaped chipless RFID;multiantenna diversity demonstration;smart grids;wavelet-based protection scheme;Big Data;learning analytics;5G cellular networks;femto cells;black hole attacks;MANET;optical filters;fiber networks;OFDM waveform;single phase GSM based wireless energy metering;cloud computing integration;IoT;sparse underwater communication channels estimation;sparse underwater communication channels equalization;microgird;5G next generation networks;wireless body area network","","","","","","","","","IEEE","IEEE Conferences"
"Technical sessions table of contents","","","2017 IEEE Frontiers in Education Conference (FIE)","","2017","","","59","104","","","","10.1109/FIE.2017.8190430","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190430","","","commerce;computer games;computer science education;continuing professional development;data analysis;educational courses;educational institutions;educational technology;engineering education;further education;information science education;innovation management;Internet of Things;laboratories;microcomputers;mobile learning;organisational aspects;research initiatives;security of data;STEM;teaching","collaborative learning platforms;learning apps;education technologies;game-based teaching;game-based learning;curricula development;IS programs;ECE programs;CS programs;communication skills assessment;educational research;programming teaching;programming learning;student career development;undergraduate engineering;remote laboratories;face-to-face laboratories;design thinking;programming courses;phenomenography;cybersecurity education;gamification;professional skills development;disabled persons;blended learning environments;inverted classroom;kinesthetic experiential learning;Internet of Things;engineering education;STEM education;teaming research;software requirements;digital logic;academia-industry collaboration;MOOC;pattern recognition techniques;educational data analysis;faculty development;engineering student innovation;entrepreneurship;computational thinking;student retention;intercultural competence development;information literacy;mobile learning platforms;robotics;problem based learning;project based learning;Raspberry PI;Arduino","","","","","","","","","IEEE","IEEE Conferences"
"2ND IEEE PERCOM workshop on Security Privacy and Trust in the Internet of Things 2017 - welcome and committeees","","","2017 IEEE International Conference on Pervasive Computing and Communications Workshops (PerCom Workshops)","","2017","","","1","2","","","","10.1109/PERCOMW.2017.7917504","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7917504","","","","","","","","","","","","","IEEE","IEEE Conferences"
"[Copyright notice]","","","2013 IEEE 10th Consumer Communications and Networking Conference (CCNC)","","2013","","","1","1","","","","10.1109/CCNC.2013.6488413","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6488413","","","distributed sensors;green computing;health care;image processing;Internet;multimedia computing;peer-to-peer computing;radio networks;security of data;social networking (online)","P2P networking;cloud-based content distribution;3D imaging;eHealth;ambident assisted living;green communications;emotion-oriented computing;intelligent computing;mobile device;multimedia networking;content security;content protection;DRM;Smart Spaces;sensor networks:;social networking;social media;vehicular communications;wireless communications;consumer communications;CeHPSA;Internet of things","","","","","","","","","IEEE","IEEE Conferences"
"Smart Cities: A Golden Age for Control Theory? [Industry Perspective]","E. Crisostomi; R. Shorten; F. Wirth","NA; NA; NA","IEEE Technology and Society Magazine","","2016","35","3","23","24","","","","10.1109/MTS.2016.2592782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7563957","","Smart cities;Technology forecasting","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Table of contents","","","2014 IEEE International Technology Management Conference","","2014","","","1","2","","","","10.1109/ITMC.2014.6918623","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6918623","","","Big Data;cloud computing;health care;Internet of Things;public administration;security of data;software prototyping","technology management;public organization;cloud computing;agile project management;Big Data;healthcare;Internet of Things","","","","","","","","","IEEE","IEEE Conferences"
"Table of contents","","","2017 International Applied Computational Electromagnetics Society Symposium (ACES)","","2017","","","1","20","","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8051661","","","broadband antennas;computational electromagnetics;electromagnetic compatibility;electromagnetic metamaterials;electromagnetic wave scattering;electromagnetic waves;energy harvesting;evolutionary computation;inductive power transmission;microwave circuits;microwave photonics;millimetre wave antenna arrays;millimetre wave imaging;passive networks;radar cross-sections;radiofrequency identification;synthetic aperture radar;terahertz wave imaging","EM theory;space antennas;wave manipulations;metasurfaces;wireless power transfer;computational electromagnetics;electromagnetic compatibility;time-domain computational methods;frequency-domain computational methods;wideband antennas;multiband antennas;THz antenna;perodic structures;artificial electromagnetic structures;filtering antennas;synthetic aperture radar;millimeter wave antennas;terahertz antennas;electromagnetic metamaterials;multifunctional microwave passive circuits;smart radar technologies;electromagnetic theory;miniaturized antennas;electromagnetic radiation;electromagnetic scattering;signal processing;millimeter-wave GAP waveguide technology;EMI;EMC;microwave remote sensing;energy harvesting;microwave photonics;antenna array;evolutionary algorithms;radar cross section;electromagnetic metasuface;RFID antennas;THz imaging;millimeter wave imaging","","","","","","","","","IEEE","IEEE Conferences"
"Table of contents","","","2017 5th International Conference on Enterprise Systems (ES)","","2017","","","v","ix","","","","10.1109/ES.2017.4","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8119315","","","age issues;Big Data;business data processing;cloud computing;data analysis;ergonomics;health care;human factors;information systems;Internet of Things;manufacturing systems;production engineering computing","enterprise systems;Big Data;smart grid;health care;aging population;IIoT;industrial Internet of Things;cloud manufacturing;data analytics;smart city;human factors;ergonomics;indoor localization;indoor navigation","","","","","","","","","IEEE","IEEE Conferences"
"DIY home security","W. W. Gibb","NA","IEEE Spectrum","","2016","53","1","20","21","","","","10.1109/MSPEC.2016.7367451","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7367451","","","3G mobile communication;alarm systems;home automation;mobile computing;Web services","Seattle suburbs;home burglaries;DIY security systems;mesh networking;Internet-of-Things standards;Zigbee;Z-Wave;wireless security systems;smartphone apps;built-in batteries;3G cellular radios;Scout system;IFTTT;IoT-unifying Web-based service;Lifx lightbulb;follower siren","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Keynote speakers: Cyber-human partnerships — Towards a resilient ecosystem in smart cities","","","2017 40th International Conference on Telecommunications and Signal Processing (TSP)","","2017","","","xi","xiv","","","","10.1109/TSP.2017.8075923","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8075923","","","","","","","","","","","","","IEEE","IEEE Conferences"
"Table of contents","","","2018 Systems and Information Engineering Design Symposium (SIEDS)","","2018","","","1","4","","","","10.1109/SIEDS.2018.8374767","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8374767","","","data analysis;decision making;education;health care;Internet of Things;learning (artificial intelligence);patient treatment;regression analysis;road traffic","patient treatment;regression analysis;educational courses;road traffic;educational institutions;decision making;health care;learning (artificial intelligence);data analysis;Internet of Things","","","","","","","","","IEEE","IEEE Conferences"
"[Copyright notice]","","","2016 IEEE Sensors Applications Symposium (SAS)","","2016","","","ii","ii","","","","10.1109/SAS.2016.7479625","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7479625","","","automotive electronics;biomedical engineering;capacitive sensors;energy harvesting;fibre optic sensors;flexible electronics;health care;inductive sensors;Internet of Things;low-power electronics;magnetic sensors;process monitoring;radiofrequency measurement;sensor placement;smart phones;transportation;ultrasonic transducers;wireless sensor networks","position sensing;localisation sensing;RF sensing;smartphone applications;transportations;automotive applications;distributed measurement applications;wireless sensor networks;flexible sensors;processes monitoring;industrial applications;fiber optic sensors;inductive sensing;capacitive sensing;fluid characterisation;ultrasound sensors;healthcare systems;biomedical applications;energy harvesting;Internet of Things;ultralow power sensing;magnetic sensors","","","","","","","","","IEEE","IEEE Conferences"
"China Unicom: Innovative industry application of smart city — Intelligent medical care","","","China Communications","","2013","10","6","1","2","","","","10.1109/CC.2013.6549268","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6549268","","","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Front Cover","","","Computer","","2017","50","7","c1","c1","","","","10.1109/MC.2017.209","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7971857","","","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"[Title page i]","","","2016 49th Hawaii International Conference on System Sciences (HICSS)","","2016","","","i","i","","","","10.1109/HICSS.2016.1","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7427175","","","administrative data processing;computer games;data handling;data mining;decision making;ecology;emergency management;human computer interaction;information systems;Internet;operations research;organisational aspects;power systems;project management;public domain software;security;social networking (online);teaching;ubiquitous computing;value engineering","gamification;collaboration research;social media;e-Business transformation;e-Health;mobile value services;service science;systems sciences;sustainability decision technologies;Big Data analytics;Internet of Things;Web mining;text mining;data mining;business analytics;smart city government;e-Society services;ICT-enabled services;digital service innovations;open phenomena;humanitarian operations research;intelligent decision support;supply chain management;logistics;interactive visual decision analytics;multicriteria decision analysis;service analytics;smart service systems;soft computing;streaming data analytics;systemic financial risk analytics;collective intelligence;network analysis;serious games;team collaboration;value creation;mobility-enhanced social collaborations;information design;human-computer interaction;human-centered assistance systems;task-centered assistance systems;global virtual teams;distributed group decision-making;social networking services;innovation;data science;cross-organizational IS/IT collaboration;cross-border IS/IT collaboration;organizational creativity;team creativity;crisis management;disaster management;communication technology;information systems technology;teaching technologies;learning technologies;collaboration systems;digital media;social computing;electric energy systems;renewable generation;distributed generation;power system monitoring;power system control;power system protection;resilient networks;electronic government;Big and Linked Data;BOLD;cybersecurity;information and communication technologies;human development;social justice;digital government;healthcare;global health IT strategies;health behavior change support systems;IT architectures;learning health systems;mobile applications;clinical decision-making;healthy aging technologies;user experience design;Internet;digital economy;crowdfunding;electronic marketing;IS cross-cultural issues;behavioral IS security;privacy;Web content analysis;Web content usage;online games;game-like systems;social shopping;Internet of Everything;cloud computing;knowledge innovation;entrepreneurial systems;knowledge systems;socio-political legitimization;knowledge economics;knowledge flows;knowledge transfer;knowledge sharing;knowledge exchange;knowledge management;knowledge society;organizational learning;ecosystems decision support;enterprise architecture;human capital;business operations;information systems procurement;project management;IT management;open source application software;business intelligence;organizational information technologies;agile;lean;cybercrimes;cyberwarfare;defensive software technologies;offensive software technologies;digital forensics;parallel computing;software product lines;wireless networks","","","","","","","","","IEEE","IEEE Conferences"
"Table of contents","","","IISA 2013","","2013","","","1","4","","","","10.1109/IISA.2013.6623677","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6623677","","","augmented reality;computer aided instruction;computer games;cultural aspects;data mining;data privacy;distributed processing;government data processing;health care;hospitals;image processing;information filtering;Internet of Things;mathematics computing;medical computing;military computing;natural languages;recommender systems;security of data;social networking (online);traffic engineering computing;trusted computing;wireless sensor networks","traffic incident detection;traffic incident modelling;military computing;access control;wireless sensor networks;trusted computing;augmented reality;cyber attack modeling;face recognition;VoIP;semantic Web;distributed privacy-preserving P2P data mining;item-based filtering;recommender system;cultural aspects;Twitter;mobile-health sector;hospital healthcare;e-government;IoT smart city;language learning;computer games;intelligent tutoring system;mathematics education","","","","","","","","","IEEE","IEEE Conferences"
