"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Pervasive health monitoring based on Internet of Things: Two case studies","Anurag; S. R. Moosavi; A. Rahmani; T. Westerlund; G. Yang; P. Liljeberg; H. Tenhunen","Department of Information Technology, University of Turku, Turku, Finland; Department of Information Technology, University of Turku, Turku, Finland; Department of Information Technology, University of Turku, Turku, Finland; Department of Information Technology, University of Turku, Turku, Finland; School of Information and Communication, Royal Institute of Technology (KTH), Stockholm, Sweden; Department of Information Technology, University of Turku, Turku, Finland; Department of Information Technology, University of Turku, Turku, Finland","2014 4th International Conference on Wireless Mobile Communication and Healthcare - Transforming Healthcare Through Innovations in Mobile and Wireless Technologies (MOBIHEALTH)","","2014","","","275","278","","","","10.1109/MOBIHEALTH.2014.7015964","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7015964","Internet of Things;e-Health;ZigBee;Wi-Fi;Wireless Sensor Network (WSN);Remote Patient Monitoring","IEEE 802.11 Standards;Wireless sensor networks;Zigbee;Computer architecture;Wireless communication;Medical services;Monitoring","health care;Internet of Things;patient monitoring;telemedicine;wireless LAN;wireless sensor networks;Zigbee","pervasive health monitoring;wireless sensor networks;Internet-of-Things;IoT-based pervasive healthcare system;error free medical data;alerting system;critical conditions;continuous monitoring;dedicated medical personnel;patient monitoring;high quality medical service;IoT-based architecture implementation;remote health monitoring;technologies;Wi-Fi;ZigBee;wireless communication technologies;healthcare application domains","","","","","","","","","IEEE","IEEE Conferences"
"Modeling Healthcare Logistics in a Virtual World","C. W. Thompson; F. Hagstrom","University of Arkansas; University of Arkansas","IEEE Internet Computing","","2008","12","5","100","104","","","","10.1109/MIC.2008.106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4620102","virtual world;Second Life;healthcare;RFID;pervasive computing;Architectural Perspectives","Medical services;Logistics;Pervasive computing;Internet;Second Life;Avatars;Physics computing;Radiofrequency identification;Technology management;Acceleration","health care;Internet;logistics;ubiquitous computing;virtual reality","healthcare logistics;virtual world;pervasive computing;Internet;Second Life","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Smart-Log: A Deep-Learning Based Automated Nutrition Monitoring System in the IoT","P. Sundaravadivel; K. Kesavan; L. Kesavan; S. P. Mohanty; E. Kougianos","Department of Electrical Engineering, University of Texas at Tyler, Tyler, TX, USA; Department of Computer Science and Engineering, University of Texas at Arlington, Arlington, TX, USA; Versa Networks, San Jose, CA, USA; Department of Computer Science and Engineering, University of North Texas, Denton, TX, USA; Department of Engineering Technology, University of North Texas, Denton, TX, USA","IEEE Transactions on Consumer Electronics","","2018","64","3","390","398","","","","10.1109/TCE.2018.2867802","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8449987","Internet of Things (IoT);consumer electronics;smart healthcare;smart home;food monitoring;nutrition monitoring","Monitoring;Intelligent sensors;Bayes methods;Medical services;Microcontrollers;Internet of Things","belief networks;health care;Internet of Things;learning (artificial intelligence);medical computing;mobile computing;multilayer perceptrons;paediatrics;patient monitoring;smart phones","IoT;nutrient intake;infants;smart healthcare;5-layer perceptron neural network;Bayesian network-based accurate meal prediction algorithm;food nutrition quantification;smart phone application;nutritional facts;Smart-Log prototype;automated nutrition monitoring system;Internet of Things;deep-learning;daycare facilities","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Clustering of breast cancer tumor using third order GLCM feature","V. Gaike; R. Mhaske; S. Sonawane; N. Akhter; P. D. Deshmukh","Department of Computer Science & I.T., Dr.Babasaheb, Ambedkar Marathwada University, Aurangabad, India; Department of Computer Science & I.T., Dr.Babasaheb, Ambedkar Marathwada University, Aurangabad, India; Oncologist, Department of Oncology, Pravara Institute of Medical Sciences, Loni, Ahmednagar, India; Department of Computer Science & I.T., Dr.Babasaheb, Ambedkar Marathwada University, Aurangabad, India; M.G.M's G.Y. Pathrikar college of C.S & I.T, Aurangabad, India","2015 International Conference on Green Computing and Internet of Things (ICGCIoT)","","2015","","","318","322","","","","10.1109/ICGCIoT.2015.7380481","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7380481","CLAHE;Genetic Algorithm;Third Order GLCM feature;K-Mean","Breast;Feature extraction;Mammography;Entropy;Sensitivity;Distortion","cancer;data mining;electronic health records;feature extraction;image retrieval;image texture;mammography;medical image processing;pattern clustering;tumours;visual databases","breast cancer tumor clustering;third order GLCM feature;medical image database volume;patient record;patient diagnosis;patient treatment;patient follow-up;radiologist;breast cancer Detection;low dose x-ray images;mammogram images;image mining texture analysis;second order GLCM features;malignancy;breast mammogram regional database","","","","","","","","","IEEE","IEEE Conferences"
"A Hybrid Approach to Clustering in Big Data","D. Kumar; J. C. Bezdek; M. Palaniswami; S. Rajasegarar; C. Leckie; T. C. Havens","Department of Electrical and Electronic Engineering, University of Melbourne, Melbourne, VIC, Australia; Department of Computing and Information Systems, University of Melbourne, Melbourne, VIC, Australia; Department of Electrical and Electronic Engineering, University of Melbourne, Melbourne, VIC, Australia; Department of Electrical and Electronic Engineering, University of Melbourne, Melbourne, VIC, Australia; Department of Computing and Information Systems, University of Melbourne, Melbourne, VIC, Australia; Department of Electrical and Computer Engineering, Michigan Technological University, Houghton, MI, USA","IEEE Transactions on Cybernetics","","2016","46","10","2372","2385","","","","10.1109/TCYB.2015.2477416","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7283582","Big data cluster analysis;cluster tendency assessment;data analytics;Internet of things;single linkage","Clustering algorithms;Big data;Partitioning algorithms;Algorithm design and analysis;Image edge detection;Cybernetics;Indexes","Big Data;pattern clustering;visual databases","hybrid approach;Big Data;clusiVAT algorithm;data clustering algorithm;batch k-means model;single-pass k-means;online-k-means;clustering-using representatives;CURE;data sampling;distance matrix;single linkage;noniterative data labelling;nearest prototype rule;ground truth labels;SL type partitioning;real world KDD-99 cup data","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Advanced simulation of an insulin &amp; glucagon pump","F. Islam; A. H. A. Khan; N. Singh; A. A. Ali","Department of High Integrity System, Frankfurt University of Applied Sciences, Nibelungenpl, 1, 60318 Frankfurt am Main, Hessen, Germany; Department of High Integrity System, Frankfurt University of Applied Sciences, Nibelungenpl, 1, 60318 Frankfurt am Main, Hessen, Germany; Department of High Integrity System, Frankfurt University of Applied Sciences, Nibelungenpl, 1, 60318 Frankfurt am Main, Hessen, Germany; Department of High Integrity System, Frankfurt University of Applied Sciences, Nibelungenpl, 1, 60318 Frankfurt am Main, Hessen, Germany","2016 International Conference on Information Technology (InCITe) - The Next Generation IT Summit on the Theme - Internet of Things: Connect your Worlds","","2016","","","197","202","","","","10.1109/INCITE.2016.7857616","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7857616","Diabetes;Glucose Metabolic Rate;Control Algorithm;Automate Delivery;GUI;Safety Critical;Insulin;Glucagon;Real-Time","Insulin;Sugar;Diabetes;Blood;Mathematical model;Graphical user interfaces;Safety","diseases;graphical user interfaces;human computer interaction;medical computing","diabetes;blood sugar level;liver beta pancreatic cell;insulin pump simulation;glucagon pump simulation;safety critical system;glucose metabolic rate;graphical user interface;GUI","","","","","","","","","IEEE","IEEE Conferences"
"An Interactive Telecare System Enhanced with IoT Technology","S. Wu; R. Chiang; S. Chang; W. Chang","Tamkang University; Tamkang University; Tamkang University; Tamkang University","IEEE Pervasive Computing","","2017","16","3","62","69","","","","10.1109/MPRV.2017.2940967","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7994568","healthcare;Internet application;mobile communication systems;interactive environments;pervasive computing;mobile;Internet of Things;Internet/Web technologies","Internet of Things;Medical services;Mobile communication;Diabetes;Web and Internet services;Biomedical monitoring;Telemedicine","Android (operating system);interactive systems;Internet of Things;iOS (operating system);medical computing;patient treatment;smart phones;telemedicine","interactive telecare system;ITCS;Internet of Things technology;IoT technology;patients medical devices;caregivers smartphones;Android;iOS telecare;chronic-illness treatment","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Knowledge Based Real Time Monitoring System for Aquaculture Using IoT","K. R. S. R. Raju; G. H. K. Varma","NA; NA","2017 IEEE 7th International Advance Computing Conference (IACC)","","2017","","","318","321","","","","10.1109/IACC.2017.0075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976809","pH;Ammonia;Dissolved Oxygen (DO));Temperature;Nitrates;Salt;Carbonates;Bi-Carbonates;Raspberry-Pi;Sensors;Internet of Things (IoT);Wi-Fi Module","Temperature sensors;Monitoring;Aquaculture;Temperature measurement;Computers;Oxygen","aquaculture;cloud computing;computerised monitoring;Internet of Things;knowledge based systems;real-time systems;water quality","knowledge based real time monitoring system;aquaculture;IoT;Internet of Things;integrated on chip computers;Arduino;Raspberry Pi;agriculture;water quality monitoring;aquatic organisms;aquatic life survival;cloud computing","","","","","","","","","IEEE","IEEE Conferences"
"A Pharmaceutical Intelligent Information System to detect allergies and Adverse Drugs Reactions based on internet of things","A. J. Jara; F. J. Belchi; A. F. Alcolea; J. Santa; M. A. Zamora-Izquierdo; A. F. Gómez-Skarmeta","Department Information and Communications Engineering, Computer Science Faculty, University of Murcia, Spain; Department Information and Communications Engineering, Computer Science Faculty, University of Murcia, Spain; Department Information and Communications Engineering, Computer Science Faculty, University of Murcia, Spain; Department Information and Communications Engineering, Computer Science Faculty, University of Murcia, Spain; Department Information and Communications Engineering, Computer Science Faculty, University of Murcia, Spain; Department Information and Communications Engineering, Computer Science Faculty, University of Murcia, Spain","2010 8th IEEE International Conference on Pervasive Computing and Communications Workshops (PERCOM Workshops)","","2010","","","809","812","","","","10.1109/PERCOMW.2010.5470547","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5470547","Internet of things;Ambient Assisted Living;Ontology;NFC;Barcode;Rule-Based System","Pharmaceuticals;Intelligent systems;Information systems;Drugs;Internet;Hospitals;Artificial intelligence;Costs;Knowledge based systems;Cellular phones","drug delivery systems;Internet;knowledge based systems;medical information systems","pharmaceutical intelligent information system;Internet-of-things;adverse drugs reaction;allergy interactions;near field communication;electronic health record;active ingredients;nonsteroidal anti-inflammatory drug intolerance","","","","","","","","","IEEE","IEEE Conferences"
"IoT-based medical control system","J. K. Tamgno; N. R. Diallo; C. Lishou","RSI Research Group, ESMT, Dakar Senegal; RSI Research Group, ESMT, Dakar Senegal; LTILaboratory, UCAD, Dakar Senegal","2018 20th International Conference on Advanced Communication Technology (ICACT)","","2018","","","399","404","","","","10.23919/ICACT.2018.8323772","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8323772","IoT;DataCenter;Cloud & Fog Computing;Java;Visual Programming;Health","Medical services;Cloud computing;Temperature measurement;Biomedical monitoring;Data centers;Machine-to-machine communications","control engineering computing;health care;Internet of Things;medical computing;medical control systems","health sector;medical care;IoT-based medical control system;Internet of Things;medical follow-up","","","","","","","","","IEEE","IEEE Conferences"
"Smart work-assisting gear","C. M. Parmar; P. Gupta; K. S. Bharadwaj; S. S. Belur","Next Tech Lab (IoT Division), SRM University, Kattankulathur; Next Tech Lab (IoT Division), SRM University, Kattankulathur; Next Tech Lab (IoT Division), SRM University, Kattankulathur; Next Tech Lab (IoT Division), SRM University, Kattankulathur","2018 IEEE 4th World Forum on Internet of Things (WF-IoT)","","2018","","","724","728","","","","10.1109/WF-IoT.2018.8355176","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8355176","Internet of Things;Industry 4.0;MQTT;Node;Wireless Communications;Factory","Tools;Safety;Production facilities;Gears;Microcontrollers;Temperature sensors","cameras;data gloves;intelligent sensors;Internet of Things;microcontrollers;temperature sensors","smart work-assisting gear;protocols;smart device;factory workers;wearable glove device;central server;microcontrollers;data transmission;LCD screen;safety features;dangerous power tools;security measure;heat sensor;temperature sensor;vibration sensors;master glove;factory floor;microprocessor;time-frame;IoT hardware;power tools;sensors;simple sweep based camera module","","","","","","","","","IEEE","IEEE Conferences"
"Real-Time Communication Network Using Firebase Cloud IoT Platform for ECMO Simulation","A. Alsalemi; Y. A. Homsi; M. A. Disi; I. Ahmed; F. Bensaali; A. Amira; G. Alinier","NA; NA; NA; NA; NA; NA; NA","2017 IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)","","2017","","","178","182","","","","10.1109/iThings-GreenCom-CPSCom-SmartData.2017.31","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8276748","ECMO simulation;real-time communications;internet-of-things;and clinical training","Databases;Real-time systems;Cloud computing;Training;Wireless fidelity;Microcontrollers","biomedical communication;biomedical equipment;cloud computing;computer based training;digital simulation;Internet of Things;medical computing;public domain software","coordinated interventions;nurses;time-critical emergencies;rudimental ECMO simulation processes;complex medical procedure;ECMO simulator;ECMO simulation system;proper communication solution;Firebase cloud IoT platform;extracorporeal membrane oxygenation;high-complexity life-saving procedure;real-time communication network;ECMO perfusionists;simulation-based education;Internet of Things service Firebase;medical training","","","","","","","","","IEEE","IEEE Conferences"
"Predicting proximity with ambient mobile sensors for non-invasive health diagnostics","S. O. Orimaye; F. C. Leong; C. H. Lee; E. C. H. Ng","Intelligent Health Research Group, School of Information Technology, Monash University, Malaysia; Intelligent Health Research Group, School of Information Technology, Monash University, Malaysia; Intelligent Health Research Group, School of Information Technology, Monash University, Malaysia; Intelligent Health Research Group, School of Information Technology, Monash University, Malaysia","2015 IEEE 12th Malaysia International Conference on Communications (MICC)","","2015","","","6","11","","","","10.1109/MICC.2015.7725398","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7725398","","Mobile handsets;Mobile communication;Magnetic sensors;Performance evaluation;Temperature sensors;Acceleration","patient diagnosis;sensors;smart phones","ambient mobile sensor;noninvasive health diagnostics;smart phone;Internet of Things;ambient health intelligence;human body;mobile device;3D space;physical contact;wave pattern;ambient signal;temperature;humidity;magnetic field;acceleration;gravity;light;diagnostic information","","","","","","","","","IEEE","IEEE Conferences"
"Augmented personalized health: How smart data with IoTs and AI is about to change healthcare","A. Sheth; U. Jaimini; K. Thirunarayan; T. Banerjee","Ohio Center of Excellence in Knowledge-enabled Computing (Kno.e.sis), Wright State University, Dayton OH, USA; Ohio Center of Excellence in Knowledge-enabled Computing (Kno.e.sis), Wright State University, Dayton OH, USA; Ohio Center of Excellence in Knowledge-enabled Computing (Kno.e.sis), Wright State University, Dayton OH, USA; Ohio Center of Excellence in Knowledge-enabled Computing (Kno.e.sis), Wright State University, Dayton OH, USA","2017 IEEE 3rd International Forum on Research and Technologies for Society and Industry (RTSI)","","2017","","","1","6","","","","10.1109/RTSI.2017.8065963","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8065963","Augmented Personalized Health;Smart Data;Internet of Things;Wearable;Sensors;Semantic Computing;Cognitive Computing;Perceptual Computing","Sensors;Diseases;Biomedical monitoring;Semantics;Artificial intelligence;Monitoring","artificial intelligence;Big Data;data analysis;diseases;health care;medical information systems;mobile computing;patient care;patient treatment","augmented personalized health;smart data;healthcare;wellness;physical-cyber-social big data;contextual processing;personalized processing;patients;clinicians;key AI approaches;digital health initiative;IoT;quality of life;multimodal personal-public-population physical-cyber-social big data;Kno.e.sis kHealth personalized digital health initiative","","","","","","","","","IEEE","IEEE Conferences"
"QRS Complexes Classification Using Dictionary Learning and Pietra Index","H. Baali; H. Djelouat; A. Amira; F. Bensaali; X. Zhai","NA; NA; NA; NA; NA","2017 IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)","","2017","","","203","207","","","","10.1109/iThings-GreenCom-CPSCom-SmartData.2017.35","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8276752","ADMM;Arrhythmia Classification;Dictionary;K-SVD;Learning;Pietra index","Dictionaries;Indexes;Training;Machine learning;Classification algorithms;Optimization;Approximation algorithms","electrocardiography;learning (artificial intelligence);linear programming;medical signal processing;signal classification;singular value decomposition;sparse matrices","sparse representation;alternating direction method of multipliers;QRS complex classification;Association for the Advancement of Medical Instrumentation;ADMM;Pietra index;arrhythmia classification;sparse representations;singular value decomposition approach;dictionary learning algorithm;K-SVD;Arrhythmia class;ECG;electrocardiogram signals;AAMI","","","","","","","","","IEEE","IEEE Conferences"
"Lightweight and privacy-preserving agent data transmission for mobile Healthcare","S. Jiang; X. Zhu; R. Hao; H. Chi; H. Li; L. Wang","National Key Laboratory of Integrated Networks Services, Xidian University, Xi'an 710071, China; National Key Laboratory of Integrated Networks Services, Xidian University, Xi'an 710071, China; National Key Laboratory of Integrated Networks Services, Xidian University, Xi'an 710071, China; National Key Laboratory of Integrated Networks Services, Xidian University, Xi'an 710071, China; National Key Laboratory of Integrated Networks Services, Xidian University, Xi'an 710071, China; The Department of Internet of Things, Jiangsu University, Zhenjiang 212013, China","2015 IEEE International Conference on Communications (ICC)","","2015","","","7322","7327","","","","10.1109/ICC.2015.7249496","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7249496","","Smart phones;Data communication;Medical services;Data privacy;Privacy;Cryptography","body sensor networks;data communication;data privacy;health care;medical information systems;mobile computing;smart phones;social networking (online);telecommunication security","smartphone;privacy preserving agent data transmission;mobile healthcare;wireless body sensor networks;resource limited WBSN;healthcare center;personal health information;PHI;HCC;medical services;m-healthcare;lightweight agent data transmission scheme;opportunistic social networks;protocol;secure end-to-end communication;security analysis","","","","","","","","","IEEE","IEEE Conferences"
"Intelligent Dashboard for augmented reality based incident command response co-ordination","M. Vassell; O. Apperson; P. Calyam; J. Gillis; S. Ahmad","University of Missouri-Columbia, USA; University of Missouri-Columbia, USA; University of Missouri-Columbia, USA; University of Missouri-Columbia, USA; University of Missouri-Columbia, USA","2016 13th IEEE Annual Consumer Communications & Networking Conference (CCNC)","","2016","","","976","979","","","","10.1109/CCNC.2016.7444921","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7444921","","Mobile communication;Cloud computing;Mobile computing;Glass;Wireless mesh networks;Google;Conferences","augmented reality;Internet of Things;wireless mesh networks","intelligent dashboard;augmented reality;incident command response co-ordination;casualty disaster;medical personnel;communication infrastructure;collaboration technologies;human communication;incident command system;Internet of Things;IoT;heads-up displays;virtual beacons;QR-code cards;wireless mesh network elements;task force rescue simulation;incident commander","","","","","","","","","IEEE","IEEE Conferences"
"Internet-of-everything oriented implementation of secure Digital Health (D-Health) systems","G. Honan; A. Page; O. Kocabas; T. Soyata; B. Kantarci","University of Rochester, ECE, NY 14627, USA; University of Rochester, ECE, NY 14627, USA; University of Rochester, ECE, NY 14627, USA; SUNY Albany, ECE, Albany, NY 12222, USA; Clarkson University, ECE, Potsdam, NY 13699, USA","2016 IEEE Symposium on Computers and Communication (ISCC)","","2016","","","718","725","","","","10.1109/ISCC.2016.7543821","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7543821","decision support;Internet of Everything (IoE);visualization;analytics;remote health monitoring","Medical services;Data privacy;Sensors;Monitoring;Wireless communication;Media Access Protocol","cloud computing;data analysis;data privacy;health care;Internet of Things;patient care;patient diagnosis;security of data","Internet-of-Everything;IoE;digital health system;D-Health system;system security;diagnostic quality;patient health care;cloud computing;data analytics;data privacy","","","","","","","","","IEEE","IEEE Conferences"
"A smart wearable system for sudden infant death syndrome monitoring","A. G. Ferreira; D. Fernandes; S. Branco; J. L. Monteiro; J. Cabral; A. P. Catarino; A. M. Rocha","Centro Algoritmi, University of Minho, Campus of Azurém, 4800-058, Guimarães, Portugal; Centro Algoritmi, University of Minho, Campus of Azurém, 4800-058, Guimarães, Portugal; Centro Algoritmi, University of Minho, Campus of Azurém, 4800-058, Guimarães, Portugal; Centro Algoritmi, University of Minho, Campus of Azurém, 4800-058, Guimarães, Portugal; Centro Algoritmi, University of Minho, Campus of Azurém, 4800-058, Guimarães, Portugal; Center of Textile Science and Technology (2C2T), University of Minho, Campus of Azurém, 4800-058, Guimarães, Portugal; Center of Textile Science and Technology (2C2T), University of Minho, Campus of Azurém, 4800-058, Guimarães, Portugal","2016 IEEE International Conference on Industrial Technology (ICIT)","","2016","","","1920","1925","","","","10.1109/ICIT.2016.7475060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7475060","E-textile;Internet of Things;Smart Textiles;Smart Wearable System;Sudden Infant Death Syndrome","Biomedical monitoring;Pediatrics;Electrodes;Heart rate;Textiles;Monitoring;Temperature sensors","biomedical telemetry;biothermics;body sensor networks;electrocardiography;intelligent sensors;Internet of Things;medical signal processing;mobile computing;paediatrics;patient monitoring;pneumodynamics;user interfaces;Zigbee","smart wearable system;sudden infant death syndrome monitoring;SIDS;sleep;Baby Night Watch;SWS;European Texas Instruments Innovation Challenge 2015;TIIC;Wearable IoT Device;Gateway;H Medical Interface;wireless sensor node;Chest Belt;body temperature;heart rates;breathing rates;body position;minimal data processing;ZigBee technology;critical event;alarm;distress message;mobile application;physiological data","","","","","","","","","IEEE","IEEE Conferences"
"Monitoring of HRV parametar in order to detect physical stress","T. Devaja; Đ. Novaković; Ž. Bojović","Fakultet Tehničkih Nauka, Trg Dositeja Obradovića 6, 21000 Novi Sad, Srbija; Fakultet Tehničkih Nauka, Trg Dositeja Obradovića 6, 21000 Novi Sad, Srbija; Fakultet Tehničkih Nauka, Trg Dositeja Obradovića 6, 21000 Novi Sad, Srbija","2017 25th Telecommunication Forum (TELFOR)","","2017","","","1","4","","","","10.1109/TELFOR.2017.8249294","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8249294","Arduino platforma;cloud;Internet stvari;RMSSD;senzori;varijabilnost srčane frekvencije;Wi-Fi","Heart rate variability;Wireless fidelity;Electrocardiography;Internet of Things;Cloud computing;Electronic mail","carbon compounds;cardiology;electrocardiography;Internet;Internet of Things;medical signal processing;patient monitoring;smoke","calculated Heart Rate Variability;medical institution everytime;HRV parametar;physical stress;conteporary lifestyle;free time;everyday exposure;carbon-dioxide/carbon-monoxide;tobacco smoke;concept Internet;IoT","","","","","","","","","IEEE","IEEE Conferences"
"On the Understanding of Gamification in Blockchain Systems","R. M. Parizi; A. Dehghantanha","NA; NA","2018 6th International Conference on Future Internet of Things and Cloud Workshops (FiCloudW)","","2018","","","214","219","","","","10.1109/W-FiCloud.2018.00041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8488201","Decentralized software development, Blockchain, Smart contracts, Decentralized applications, Gamification, Peer-to-peer networks","Software;Software engineering;Games;Task analysis;Industries","","","","","","","","","","","IEEE","IEEE Conferences"
"Performance evaluation of IoT protocols under a constrained wireless access network","Y. Chen; T. Kunz","Department of Biology, Queens University, Kingston, Canada; Department of Systems and Computer Engineering, Carleton University, Ottawa, Canada","2016 International Conference on Selected Topics in Mobile & Wireless Networking (MoWNeT)","","2016","","","1","7","","","","10.1109/MoWNet.2016.7496622","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7496622","Internet of Things;Constrained Wireless Access Network;Protocols;Medical Applications;CoAP;MQTT;DDS","Protocols;Servers;Internet of things;Logic gates;Bandwidth;Telemetry;Sensors","Internet of Things;protocols;radio networks","IoT protocols;constrained wireless access network;Internet of Things;machine-to-machine communication;MQTT;message queuing telemetry transport;CoAP;constrained application protocol;DDS;data distribution service;UDP-based protocol","","","","","","","","","IEEE","IEEE Conferences"
"Cyber Security for Personal Medical Devices Internet of Things","A. Mohan","NA","2014 IEEE International Conference on Distributed Computing in Sensor Systems","","2014","","","372","374","","","","10.1109/DCOSS.2014.49","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6846193","Access control;Authentication;Cryptography;Implantable biomedical devices;Information security;Security threats","Cryptography;Batteries;Privacy;Computer security;Safety;Monitoring","cryptography;health care;Internet of Things;medical computing","cyber security;personal medical devices;PMD;Internet of Things;IoT;patient body;physiological process;medical condition;programming devices;patient mobility;cyber threats","","","","","","","","","IEEE","IEEE Conferences"
"Ultra-low-power Neural Recording Microsystem for Implantable Brain Machine Interface","W. Cao; H. Li","NA; NA","2013 IEEE International Conference on Green Computing and Communications and IEEE Internet of Things and IEEE Cyber, Physical and Social Computing","","2013","","","1050","1053","","","","10.1109/GreenCom-iThings-CPSCom.2013.178","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6682192","ultra-low-power;high-accuracy;nonliear energy operater;neural spike;sub-threshold","Detectors;CMOS integrated circuits;Electric potential;Hysteresis;Noise;Capacitors;Analog circuits","amplifiers;brain-computer interfaces;CMOS analogue integrated circuits;medical signal detection","ultra-low-power neural recording microsystem;implantable brain machine interface;implantable CMOS microsystem;neural spike signals detection;complex brain neural potentials;low-noise bioamplifier;nonlinear energy operator;NEO;precision hysteresis comparator;active feedback configuration","","","","","","","","","IEEE","IEEE Conferences"
"Smart chair","S. S. Sodhi; A. S. Kunwar; K. Dhingra; G. Suganya","School of Computer Science and Engineering, Vellore Institute of Technology University, Chennai, Tamil Nadu, India; School of Computer Science and Engineering, Vellore Institute of Technology University, Chennai, Tamil Nadu, India; School of Computer Science and Engineering, Vellore Institute of Technology University, Chennai, Tamil Nadu, India; VIT University, Chennai, India","2017 International Conference on Inventive Computing and Informatics (ICICI)","","2017","","","139","148","","","","10.1109/ICICI.2017.8365324","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8365324","Smart Chair;Internet of Things (IoT);Radio-Frequency Identification;Posture;Attendance","Radiofrequency identification;Temperature sensors;Servers;Microcontrollers;Databases;Temperature measurement","cloud computing;educational administrative data processing;educational institutions;ergonomics;intelligent sensors;Internet of Things;portals;seats","network connectivity;connected devices;smart devices;educational centers;national security;schools;university classrooms;attendance system;student teacher interaction portal;physical devices;education institute;seat occupancy;human body;time sitting;school chair;automobile seat;improper sitting behavior;smart chair;student sitting postures;smaller microdevices;Internet of Things;software;actuators;sitting postures;IoT;cloud;personal identification;seat occupancy verification","","","","","","","","","IEEE","IEEE Conferences"
"Towards an IoT-based upper limb rehabilitation assessment system","Y. Jiang; Y. Qin; I. Kim; Y. Wang","School of Information Science and Technology, Fudan University, China; School of Information Science and Technology, Fudan University, China; School of Information Science and Technology, Fudan University, China; School of Information Science and Technology, Fudan University, China","2017 39th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","","2017","","","2414","2417","","","","10.1109/EMBC.2017.8037343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8037343","","Sensors;Cloud computing;Wireless sensor networks;Wireless communication;Androids;Humanoid robots;Medical services","biomedical telemetry;body sensor networks;cloud computing;diseases;Internet of Things;medical computing;patient rehabilitation;smart phones;telemedicine","IoT-based upper limb rehabilitation assessment system;stroke survivors;wireless sensing sub-system;data cloud computing;software based Android platform","Humans;Software;Stroke;Stroke Rehabilitation;Survivors;Upper Extremity","","","","","","","","IEEE","IEEE Conferences"
